 INPUT STRING:	هو
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zibAlap_1]
   UNSPLITVOC:	(Alz~ibAlap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+zibAl+ap
        GLOSS:	the+rubbish/garbage+[fem.sg.]

 INPUT STRING:	حقه
     IS_TRANS:	Hqh
        INDEX:	P16W1
      OFFSETS:	0-3
       TOKENS:	P16W1-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~uh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Haq~+uh
        GLOSS:	right, prerogative, truth+his/its

 INPUT STRING:	يعمل
     IS_TRANS:	yEml
        INDEX:	P16W2
      OFFSETS:	4-8
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(yiEomil)
          POS:	IV3MS+IV
          VOC:	yi+Eomil
        GLOSS:	he/it+do/make/act

 INPUT STRING:	اكتر
     IS_TRANS:	Aktr
        INDEX:	P16W3
      OFFSETS:	9-13
       TOKENS:	P16W4-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akotar_1]
   UNSPLITVOC:	(>akotar)
          POS:	ADJ_COMP
          VOC:	>akotar
        GLOSS:	more/most

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P16W4
      OFFSETS:	14-16
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P16W5
      OFFSETS:	17-20
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this way

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P16W6
      OFFSETS:	21-23
       TOKENS:	P16W7-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	اهالى
     IS_TRANS:	AhAlY
        INDEX:	P16W7
      OFFSETS:	24-29
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahAliy)
          POS:	NOUN
          VOC:	>ahAliy
        GLOSS:	families/indigenous people

 INPUT STRING:	بورسعيد
     IS_TRANS:	bwrsEyd
        INDEX:	P16W8
      OFFSETS:	30-37
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[buwrsaEiyd_1]
   UNSPLITVOC:	(buwrsaEiyd)
          POS:	NOUN_PROP
          VOC:	buwrsaEiyd
        GLOSS:	Port Said

 INPUT STRING:	,
     IS_TRANS:	,
        INDEX:	P16W9
      OFFSETS:	37-38
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P16W10
      OFFSETS:	38-40
       TOKENS:	P16W11-P16W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	منطلق
     IS_TRANS:	mnTlq
        INDEX:	P16W11
      OFFSETS:	41-46
       TOKENS:	P16W12-P16W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[minoTiliq_1]
   UNSPLITVOC:	(minoTiliq)
          POS:	NOUN
          VOC:	minoTiliq
        GLOSS:	premise/principle

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P16W12
      OFFSETS:	46-47
       TOKENS:	P16W13-P16W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P16W13
      OFFSETS:	47-48
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	السيئه
     IS_TRANS:	Alsy}h
        INDEX:	P16W14
      OFFSETS:	48-54
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[say~i}ap_1]
   UNSPLITVOC:	(Als~ay~i}ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+say~i}+ap
        GLOSS:	the+offense/misdeed/offenses/misdeeds+[fem.sg.]

 INPUT STRING:	تعم
     IS_TRANS:	tEm
        INDEX:	P16W15
      OFFSETS:	55-58
       TOKENS:	P16W16-P16W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eam~_1]
   UNSPLITVOC:	(tiEum~)
          POS:	IV3FS+IV
          VOC:	ti+Eum~
        GLOSS:	it/they/she+be universal/be prevalent

 INPUT STRING:	والحسنه
     IS_TRANS:	wAlHsnh
        INDEX:	P16W16
      OFFSETS:	59-66
       TOKENS:	P16W17-P16W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hasanap_1]
   UNSPLITVOC:	(wiAlHasanap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+Hasan+ap
        GLOSS:	and+the+good deed/merit/good deeds/merits+[fem.sg.]

 INPUT STRING:	تخص
     IS_TRANS:	txS
        INDEX:	P16W17
      OFFSETS:	67-70
       TOKENS:	P16W19-P16W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaS~_1]
   UNSPLITVOC:	(tixuS~)
          POS:	IV3FS+IV
          VOC:	ti+xuS~
        GLOSS:	it/they/she+be private/be personal

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P17W1
      OFFSETS:	0-4
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ.VN
          VOC:	EAyiz
        GLOSS:	wanting/needing

 INPUT STRING:	يعدم
     IS_TRANS:	yEdm
        INDEX:	P17W2
      OFFSETS:	5-9
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eidim_1]
   UNSPLITVOC:	(yaEodam)
          POS:	IV3MS+IV
          VOC:	ya+Eodam
        GLOSS:	he/it+deprive/execute

 INPUT STRING:	شعب
     IS_TRANS:	$Eb
        INDEX:	P17W3
      OFFSETS:	10-13
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	($aEob)
          POS:	NOUN
          VOC:	$aEob
        GLOSS:	people/nation/peoples/nations

 INPUT STRING:	بكامله
     IS_TRANS:	bkAmlh
        INDEX:	P17W4
      OFFSETS:	14-20
       TOKENS:	P17W4-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAmil_1]
   UNSPLITVOC:	(bikAmolap)
          POS:	PREP+ADJ+NSUFF_FEM_SG
          VOC:	bi+kAmol+ap
        GLOSS:	with/by+complete/full/integral+[fem.sg.]

 INPUT STRING:	ويزود
     IS_TRANS:	wyzwd
        INDEX:	P17W5
      OFFSETS:	21-26
       TOKENS:	P17W6-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zaw~id_1]
   UNSPLITVOC:	(wiyizaw~id)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+zaw~id
        GLOSS:	and+he/it+increase

 INPUT STRING:	التعصب
     IS_TRANS:	AltESb
        INDEX:	P17W6
      OFFSETS:	27-33
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEaS~ub_1]
   UNSPLITVOC:	(Alt~aEaS~ub)
          POS:	DET+NOUN
          VOC:	Al+taEaS~ub
        GLOSS:	the+fanaticism/intolerance/chauvinism

 INPUT STRING:	اكتر
     IS_TRANS:	Aktr
        INDEX:	P17W7
      OFFSETS:	34-38
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akotar_1]
   UNSPLITVOC:	(>akotar)
          POS:	ADJ_COMP
          VOC:	>akotar
        GLOSS:	more/most

 INPUT STRING:	مهو
     IS_TRANS:	mhw
        INDEX:	P17W8
      OFFSETS:	39-42
       TOKENS:	P17W10-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(mahuw)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	ma+huw
        GLOSS:	that+he/it

 INPUT STRING:	موجود
     IS_TRANS:	mwjwd
        INDEX:	P17W9
      OFFSETS:	43-48
       TOKENS:	P17W12-P17W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawjuwd_1]
   UNSPLITVOC:	(mawjuwd)
          POS:	ADJ
          VOC:	mawjuwd
        GLOSS:	present/existing/found

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P17W10
      OFFSETS:	49-54
       TOKENS:	P17W13-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	يبقى
     IS_TRANS:	ybqY
        INDEX:	P17W11
      OFFSETS:	55-59
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(yiboqaY)
          POS:	IV3MS+IV
          VOC:	yi+boqaY
        GLOSS:	he/it+remain/become

 INPUT STRING:	عمل
     IS_TRANS:	Eml
        INDEX:	P17W12
      OFFSETS:	60-63
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(Eamal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Eamal+(null)
        GLOSS:	do/make/act+he/it

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P17W13
      OFFSETS:	64-68
       TOKENS:	P17W17-P17W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P17W14
      OFFSETS:	69-73
       TOKENS:	P17W18-P17W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+it/him

 INPUT STRING:	وكأنه
     IS_TRANS:	wk>nh
        INDEX:	P17W15
      OFFSETS:	74-79
       TOKENS:	P17W20-P17W22
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ka>an~a_1]
   UNSPLITVOC:	(waka>an~ahu)
          POS:	CONJ+PSEUDO_VERB+PRON_3MS
          VOC:	wa+ka>an~a+hu
        GLOSS:	and+as if, as though, like+it/he

 INPUT STRING:	عايز
     IS_TRANS:	EAyz
        INDEX:	P17W16
      OFFSETS:	80-84
       TOKENS:	P17W23-P17W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyiz)
          POS:	ADJ.VN
          VOC:	EAyiz
        GLOSS:	wanting/needing

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P17W17
      OFFSETS:	85-87
       TOKENS:	P17W24-P17W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	الالترس
     IS_TRANS:	AlAltrs
        INDEX:	P17W18
      OFFSETS:	88-95
       TOKENS:	P17W25-P17W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(AlAltrs)
          POS:	FOREIGN
          VOC:	AlAltrs
        GLOSS:	nogloss

 INPUT STRING:	الاهلاوى
     IS_TRANS:	AlAhlAwY
        INDEX:	P17W19
      OFFSETS:	96-104
       TOKENS:	P17W26-P17W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aholAwiy_1]
   UNSPLITVOC:	(Al>aholAwiy)
          POS:	DET+ADJ
          VOC:	Al+>aholAwiy
        GLOSS:	the+of/from the Ahly/Ahli sports club

 INPUT STRING:	يموت
     IS_TRANS:	ymwt
        INDEX:	P17W20
      OFFSETS:	105-109
       TOKENS:	P17W27-P17W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[maw~it_1]
   UNSPLITVOC:	(yimaw~it)
          POS:	IV3MS+IV
          VOC:	yi+maw~it
        GLOSS:	he/it+kill/assassinate

 INPUT STRING:	شعب
     IS_TRANS:	$Eb
        INDEX:	P17W21
      OFFSETS:	110-113
       TOKENS:	P17W28-P17W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	($aEob)
          POS:	NOUN
          VOC:	$aEob
        GLOSS:	people/nation/peoples/nations

 INPUT STRING:	بورسعيد
     IS_TRANS:	bwrsEyd
        INDEX:	P17W22
      OFFSETS:	114-121
       TOKENS:	P17W29-P17W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[buwrsaEiyd_1]
   UNSPLITVOC:	(buwrsaEiyd)
          POS:	NOUN_PROP
          VOC:	buwrsaEiyd
        GLOSS:	Port Said

 INPUT STRING:	كله
     IS_TRANS:	klh
        INDEX:	P17W23
      OFFSETS:	122-125
       TOKENS:	P17W30-P17W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~uh)
          POS:	NOUN_QUANT+POSS_PRON_3MS
          VOC:	kul~+uh
        GLOSS:	all/entire+his/its

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P17W24
      OFFSETS:	126-131
       TOKENS:	P17W32-P17W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	يرتاح
     IS_TRANS:	yrtAH
        INDEX:	P17W25
      OFFSETS:	132-137
       TOKENS:	P17W34-P17W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AirotAH_1]
   UNSPLITVOC:	(yirotAH)
          POS:	IV3MS+IV
          VOC:	yi+rotAH
        GLOSS:	he/it+rest/relax

 INPUT STRING:	وربنا
     IS_TRANS:	wrbnA
        INDEX:	P18W1
      OFFSETS:	0-5
       TOKENS:	P18W1-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(wirab~inA)
          POS:	CONJ+NOUN
          VOC:	wi+rab~inA
        GLOSS:	and+lord/master

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P18W2
      OFFSETS:	6-10
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P18W3
      OFFSETS:	11-13
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	عون
     IS_TRANS:	Ewn
        INDEX:	P18W4
      OFFSETS:	14-17
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eawn_1]
   UNSPLITVOC:	(Eawn)
          POS:	NOUN
          VOC:	Eawn
        GLOSS:	assistance/aid/assistants/aids

 INPUT STRING:	اهالى
     IS_TRANS:	AhAlY
        INDEX:	P18W5
      OFFSETS:	18-23
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>ahAliy)
          POS:	NOUN
          VOC:	>ahAliy
        GLOSS:	families/indigenous people

 INPUT STRING:	الضحايا
     IS_TRANS:	AlDHAyA
        INDEX:	P18W6
      OFFSETS:	24-31
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DaHiy~ap_1]
   UNSPLITVOC:	(AlD~aHAyA)
          POS:	DET+NOUN
          VOC:	Al+DaHAyA
        GLOSS:	the+victim/victims

 INPUT STRING:	واحسن
     IS_TRANS:	wAHsn
        INDEX:	P19W1
      OFFSETS:	0-5
       TOKENS:	P19W1-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHosan_1]
   UNSPLITVOC:	(wi>aHosan)
          POS:	CONJ+ADJ_COMP
          VOC:	wi+>aHosan
        GLOSS:	and+better/best

 INPUT STRING:	انه
     IS_TRANS:	Anh
        INDEX:	P19W2
      OFFSETS:	6-9
       TOKENS:	P19W3-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	انطرد
     IS_TRANS:	AnTrd
        INDEX:	P19W3
      OFFSETS:	10-15
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tarad_1]
   UNSPLITVOC:	(AinoTarad)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	AinoTarad+(null)
        GLOSS:	expel/dismiss/kick out/be expelled/be dismissed/be kicked out+he/it

 INPUT STRING:	اسلوبه
     IS_TRANS:	Aslwbh
        INDEX:	P19W4
      OFFSETS:	16-22
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>usoluwb_1]
   UNSPLITVOC:	(>usoluwbhu)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	>usoluwb+hu
        GLOSS:	style/method/manner+its/his

 INPUT STRING:	مستفز
     IS_TRANS:	mstfz
        INDEX:	P19W5
      OFFSETS:	23-28
       TOKENS:	P19W8-P19W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[musotafiz~_1]
   UNSPLITVOC:	(musotafiz~)
          POS:	ADJ
          VOC:	musotafiz~
        GLOSS:	challenging

 INPUT STRING:	بيضيع
     IS_TRANS:	byDyE
        INDEX:	P19W6
      OFFSETS:	29-34
       TOKENS:	P19W9-P19W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Day~aE_1]
   UNSPLITVOC:	(biyiDay~aE)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Day~aE
        GLOSS:	[present-tense]+he/it+lose

 INPUT STRING:	حق
     IS_TRANS:	Hq
        INDEX:	P19W7
      OFFSETS:	35-37
       TOKENS:	P19W11-P19W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~)
          POS:	NOUN
          VOC:	Haq~
        GLOSS:	right, prerogative, truth

 INPUT STRING:	المظلوم
     IS_TRANS:	AlmZlwm
        INDEX:	P19W8
      OFFSETS:	38-45
       TOKENS:	P19W12-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maZoluwm_1]
   UNSPLITVOC:	(AlmaZoluwm)
          POS:	DET+ADJ
          VOC:	Al+maZoluwm
        GLOSS:	the+oppressed/treated unjustly

 INPUT STRING:	بكلامه
     IS_TRANS:	bklAmh
        INDEX:	P19W9
      OFFSETS:	46-52
       TOKENS:	P19W13-P19W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(bikalAmuh)
          POS:	PREP+NOUN+POSS_PRON_3MS
          VOC:	bi+kalAm+uh
        GLOSS:	with/by+speech/statement/remark/talk/saying+his/its

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P19W10
      OFFSETS:	53-55
       TOKENS:	P19W16-P19W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

