 INPUT STRING:	يا
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qadiym_1]
   UNSPLITVOC:	(qadiymap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qadiym+ap
        GLOSS:	old/ancient/old/ancients+[fem.sg.]

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P10W15
      OFFSETS:	75-79
       TOKENS:	P10W17-P10W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+her/it/them

 INPUT STRING:	سنه
     IS_TRANS:	snh
        INDEX:	P10W16
      OFFSETS:	80-83
       TOKENS:	P10W19-P10W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(sanap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	san+ap
        GLOSS:	year+[fem.sg.]

 INPUT STRING:	2008
     IS_TRANS:	2008
        INDEX:	P10W17
      OFFSETS:	84-88
       TOKENS:	P10W20-P10W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(2008)
          POS:	NOUN_NUM
          VOC:	2008
        GLOSS:	2008

 INPUT STRING:	وحطوا
     IS_TRANS:	wHTwA
        INDEX:	P10W18
      OFFSETS:	89-94
       TOKENS:	P10W21-P10W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaT~_1]
   UNSPLITVOC:	(wiHaT~uwA)
          POS:	CONJ+PV+PVSUFF_SUBJ:3P
          VOC:	wi+HaT~+uwA
        GLOSS:	and+put+they [verb]

 INPUT STRING:	المقاطع
     IS_TRANS:	AlmqATE
        INDEX:	P10W19
      OFFSETS:	95-102
       TOKENS:	P10W23-P10W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maqoTaE_1]
   UNSPLITVOC:	(AlmaqATiE)
          POS:	DET+NOUN
          VOC:	Al+maqATiE
        GLOSS:	the+section/selection/excerpt

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P10W20
      OFFSETS:	103-105
       TOKENS:	P10W24-P10W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with

 INPUT STRING:	بعض
     IS_TRANS:	bED
        INDEX:	P10W21
      OFFSETS:	106-109
       TOKENS:	P10W25-P10W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN_QUANT
          VOC:	baEoD
        GLOSS:	some, a few, little, part

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P11W1
      OFFSETS:	0-3
       TOKENS:	P11W1-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	while+he/it

 INPUT STRING:	دلوقتى
     IS_TRANS:	dlwqtY
        INDEX:	P11W2
      OFFSETS:	4-10
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dilowaqotiy_1]
   UNSPLITVOC:	(dilowaqotiy)
          POS:	ADV
          VOC:	dilowaqotiy
        GLOSS:	now

 INPUT STRING:	خارج
     IS_TRANS:	xArj
        INDEX:	P11W3
      OFFSETS:	11-15
       TOKENS:	P11W4-P11W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(xArij)
          POS:	ADJ
          VOC:	xArij
        GLOSS:	outside/outer part/leaving/departing/exiting

 INPUT STRING:	البلاد
     IS_TRANS:	AlblAd
        INDEX:	P11W4
      OFFSETS:	16-22
       TOKENS:	P11W5-P11W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(AlbilAd)
          POS:	DET+NOUN
          VOC:	Al+bilAd
        GLOSS:	the+country/country/countries

 INPUT STRING:	لظروف
     IS_TRANS:	lZrwf
        INDEX:	P11W5
      OFFSETS:	23-28
       TOKENS:	P11W6-P11W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zarof_1]
   UNSPLITVOC:	(liZuruwf)
          POS:	PREP+NOUN
          VOC:	li+Zuruwf
        GLOSS:	for/to+circumstance/condition/situation/circumstances/condition/situation

 INPUT STRING:	صحيه
     IS_TRANS:	SHyh
        INDEX:	P11W6
      OFFSETS:	29-33
       TOKENS:	P11W8-P11W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[SiH~iy~_1]
   UNSPLITVOC:	(SiH~iy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	SiH~iy~+ap
        GLOSS:	health/healthy/sanitary+[fem.sg.]

 INPUT STRING:	بلاش
     IS_TRANS:	blA$
        INDEX:	P12W1
      OFFSETS:	0-4
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[balA$_2]
   UNSPLITVOC:	(balA$)
          POS:	VERB
          VOC:	balA$
        GLOSS:	Don't do

 INPUT STRING:	نتكلم
     IS_TRANS:	ntklm
        INDEX:	P12W2
      OFFSETS:	5-10
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(nitokal~im)
          POS:	IV1P+IV
          VOC:	ni+tokal~im
        GLOSS:	we+talk/speak/discuss

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P12W3
      OFFSETS:	11-13
       TOKENS:	P12W3-P12W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P12W4
      OFFSETS:	14-18
       TOKENS:	P12W4-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P12W5
      OFFSETS:	19-21
       TOKENS:	P12W5-P12W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P12W6
      OFFSETS:	22-24
       TOKENS:	P12W6-P12W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	someone

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P12W7
      OFFSETS:	25-27
       TOKENS:	P12W7-P12W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	نفسه
     IS_TRANS:	nfsh
        INDEX:	P12W8
      OFFSETS:	28-32
       TOKENS:	P12W8-P12W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	nafos+uh
        GLOSS:	same/self/selves+his/its

 INPUT STRING:	كذبها
     IS_TRANS:	k*bhA
        INDEX:	P12W9
      OFFSETS:	33-38
       TOKENS:	P12W10-P12W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ka*~ib_1]
   UNSPLITVOC:	(ka*~ibhA)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3FS
          VOC:	ka*~ib+(null)+hA
        GLOSS:	deny/refute/contradict/belie+he/it [verb]+her/it/them

 INPUT STRING:	ونشعلل
     IS_TRANS:	wn$Ell
        INDEX:	P12W10
      OFFSETS:	39-45
       TOKENS:	P12W12-P12W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEolil_1]
   UNSPLITVOC:	(wini$aEolil)
          POS:	CONJ+IV1P+IV
          VOC:	wi+ni+$aEolil
        GLOSS:	and+we+ignite/inflame

 INPUT STRING:	المواضيع
     IS_TRANS:	AlmwADyE
        INDEX:	P12W11
      OFFSETS:	46-54
       TOKENS:	P12W14-P12W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(AlmawADiyE)
          POS:	DET+NOUN
          VOC:	Al+mawADiyE
        GLOSS:	the+subject/theme/issue

 INPUT STRING:	اليومين
     IS_TRANS:	Alywmyn
        INDEX:	P13W1
      OFFSETS:	0-7
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(Alyuwmayn)
          POS:	DET+NOUN+NSUFF_MASC_DU
          VOC:	Al+yuwm+ayn
        GLOSS:	the+today/some day/ever/days+two

 INPUT STRING:	دول
     IS_TRANS:	dwl
        INDEX:	P13W2
      OFFSETS:	8-11
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawol_1]
   UNSPLITVOC:	(dawol)
          POS:	DEM_PRON_P
          VOC:	dawol
        GLOSS:	these

 INPUT STRING:	شفت
     IS_TRANS:	$ft
        INDEX:	P13W3
      OFFSETS:	12-15
       TOKENS:	P13W3-P13W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uft)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	$uf+t
        GLOSS:	look+I [verb]

 INPUT STRING:	فيديوهات
     IS_TRANS:	fydywhAt
        INDEX:	P13W4
      OFFSETS:	16-24
       TOKENS:	P13W4-P13W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydoyuw_1]
   UNSPLITVOC:	(fiydoyuwhAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	fiydoyuwh+At
        GLOSS:	videos+[fem.pl.]

 INPUT STRING:	وبرامج
     IS_TRANS:	wbrAmj
        INDEX:	P13W5
      OFFSETS:	25-31
       TOKENS:	P13W5-P13W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bironAmij_1]
   UNSPLITVOC:	(wibarAmij)
          POS:	CONJ+NOUN
          VOC:	wi+barAmij
        GLOSS:	and+programs

 INPUT STRING:	هدفها
     IS_TRANS:	hdfhA
        INDEX:	P13W6
      OFFSETS:	32-37
       TOKENS:	P13W7-P13W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hadaf_1]
   UNSPLITVOC:	(hadafhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	hadaf+hA
        GLOSS:	goal/objective/intention+her/its/their

 INPUT STRING:	تقسيم
     IS_TRANS:	tqsym
        INDEX:	P13W7
      OFFSETS:	38-43
       TOKENS:	P13W9-P13W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taqosiym_1]
   UNSPLITVOC:	(taqosiym)
          POS:	NOUN
          VOC:	taqosiym
        GLOSS:	partition/division/distribution

 INPUT STRING:	وخراب
     IS_TRANS:	wxrAb
        INDEX:	P13W8
      OFFSETS:	44-49
       TOKENS:	P13W10-P13W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xarAb_1]
   UNSPLITVOC:	(wixarAb)
          POS:	CONJ+NOUN
          VOC:	wi+xarAb
        GLOSS:	and+ruins/destroyed

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P13W9
      OFFSETS:	50-53
       TOKENS:	P13W12-P13W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	والمشكلة
     IS_TRANS:	wAlm$klp
        INDEX:	P14W1
      OFFSETS:	0-8
       TOKENS:	P14W1-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu$okilap_1]
   UNSPLITVOC:	(wiAlmu$okilap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+mu$okil+ap
        GLOSS:	and+the+problem/issue+[fem.sg.]

 INPUT STRING:	انك
     IS_TRANS:	Ank
        INDEX:	P14W2
      OFFSETS:	9-12
       TOKENS:	P14W3-P14W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ik)
          POS:	SUB_CONJ+PRON_2FS
          VOC:	<in~+ik
        GLOSS:	that+you [fem.sg.]

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P14W3
      OFFSETS:	13-15
       TOKENS:	P14W5-P14W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	جبتى
     IS_TRANS:	jbtY
        INDEX:	P14W4
      OFFSETS:	16-20
       TOKENS:	P14W6-P14W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(jibtiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	jib+tiy
        GLOSS:	bring+you [fem.sg.] [verb]

 INPUT STRING:	الفديوهات
     IS_TRANS:	AlfdywhAt
        INDEX:	P14W5
      OFFSETS:	21-30
       TOKENS:	P14W7-P14W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydoyuw_1]
   UNSPLITVOC:	(AlfidoyuwhAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+fidoyuwh+At
        GLOSS:	the+videos+[fem.pl.]

 INPUT STRING:	اوالاراء
     IS_TRANS:	AwAlArA'
        INDEX:	P14W6
      OFFSETS:	31-39
       TOKENS:	P14W8-P14W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ra>oy_1]
   UNSPLITVOC:	(>aw_Al>arA')
          POS:	CONJ+DET+NOUN
          VOC:	>aw+Al+>arA'
        GLOSS:	or+the+opinions/views/ideas

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P14W7
      OFFSETS:	40-44
       TOKENS:	P14W10-P14W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which

 INPUT STRING:	بتاكد
     IS_TRANS:	btAkd
        INDEX:	P14W8
      OFFSETS:	45-50
       TOKENS:	P14W11-P14W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ak~id_1]
   UNSPLITVOC:	(biti>ak~id)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+>ak~id
        GLOSS:	[present-tense]+it/they/she+affirm/assure/confirm/guarantee

 INPUT STRING:	كلامك
     IS_TRANS:	klAmk
        INDEX:	P14W9
      OFFSETS:	51-56
       TOKENS:	P14W13-P14W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAmik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	kalAm+ik
        GLOSS:	speech/statement/remark/talk/saying+your

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P14W10
      OFFSETS:	57-59
       TOKENS:	P14W15-P14W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	رد
     IS_TRANS:	rd
        INDEX:	P14W11
      OFFSETS:	60-62
       TOKENS:	P14W16-P14W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(rad~)
          POS:	NOUN
          VOC:	rad~
        GLOSS:	return/repulsion/in reply to/in answer to

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P14W12
      OFFSETS:	63-66
       TOKENS:	P14W17-P14W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	موضوع
     IS_TRANS:	mwDwE
        INDEX:	P14W13
      OFFSETS:	67-72
       TOKENS:	P14W18-P14W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(mawDuwE)
          POS:	NOUN
          VOC:	mawDuwE
        GLOSS:	subject/theme/issue

 INPUT STRING:	معين
     IS_TRANS:	mEyn
        INDEX:	P14W14
      OFFSETS:	73-77
       TOKENS:	P14W19-P14W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEay~an_1]
   UNSPLITVOC:	(muEay~an)
          POS:	ADJ
          VOC:	muEay~an
        GLOSS:	fixed/determined/prescribed

 INPUT STRING:	صاحبة
     IS_TRANS:	SAHbp
        INDEX:	P14W15
      OFFSETS:	78-83
       TOKENS:	P14W20-P14W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SAHobap_1]
   UNSPLITVOC:	(SAHobap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	SAHob+ap
        GLOSS:	owner/originator+[fem.sg.]

 INPUT STRING:	الموضوع
     IS_TRANS:	AlmwDwE
        INDEX:	P14W16
      OFFSETS:	84-91
       TOKENS:	P14W21-P14W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(AlmawDuwE)
          POS:	DET+NOUN
          VOC:	Al+mawDuwE
        GLOSS:	the+subject/theme/issue

 INPUT STRING:	بتتجاهل
     IS_TRANS:	bttjAhl
        INDEX:	P14W17
      OFFSETS:	92-99
       TOKENS:	P14W22-P14W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitojAhil_1]
   UNSPLITVOC:	(bititojAhil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+tojAhil
        GLOSS:	[present-tense]+she/it/they+feign ignorance of/disregard

 INPUT STRING:	ردك
     IS_TRANS:	rdk
        INDEX:	P14W18
      OFFSETS:	100-103
       TOKENS:	P14W24-P14W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rad~_1]
   UNSPLITVOC:	(rad~ik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	rad~+ik
        GLOSS:	reply/response+your [fem.sg.]

 INPUT STRING:	وتستمر
     IS_TRANS:	wtstmr
        INDEX:	P14W19
      OFFSETS:	104-110
       TOKENS:	P14W26-P14W26
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wtstmr)
          POS:	NO_FUNC
          VOC:	wtstmr
        GLOSS:	nogloss

 INPUT STRING:	عادى
     IS_TRANS:	EAdY
        INDEX:	P14W20
      OFFSETS:	111-115
       TOKENS:	P14W27-P14W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdiy_1]
   UNSPLITVOC:	(EAdiy)
          POS:	ADJ
          VOC:	EAdiy
        GLOSS:	ordinary/regular/normal

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P14W21
      OFFSETS:	116-118
       TOKENS:	P14W28-P14W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	موضوعها
     IS_TRANS:	mwDwEhA
        INDEX:	P14W22
      OFFSETS:	119-126
       TOKENS:	P14W29-P14W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(mawDuwEhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	mawDuwE+hA
        GLOSS:	subject/theme/issue+its/their/her

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P14W23
      OFFSETS:	127-131
       TOKENS:	P14W31-P14W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which

 INPUT STRING:	بيحرض
     IS_TRANS:	byHrD
        INDEX:	P14W24
      OFFSETS:	132-137
       TOKENS:	P14W32-P14W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Har~aD_1]
   UNSPLITVOC:	(biyiHar~aD)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Har~aD
        GLOSS:	[present-tense]+he/it+rouse/goad/provoke

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P14W25
      OFFSETS:	138-141
       TOKENS:	P14W34-P14W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	خراب
     IS_TRANS:	xrAb
        INDEX:	P14W26
      OFFSETS:	142-146
       TOKENS:	P14W35-P14W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xarAb_1]
   UNSPLITVOC:	(xarAb)
          POS:	NOUN
          VOC:	xarAb
        GLOSS:	ruins/destroyed

 INPUT STRING:	البلد
     IS_TRANS:	Albld
        INDEX:	P14W27
      OFFSETS:	147-152
       TOKENS:	P14W36-P14W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(Albalad)
          POS:	DET+NOUN
          VOC:	Al+balad
        GLOSS:	the+country/country/countries

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P15W1
      OFFSETS:	0-4
       TOKENS:	P15W1-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master+our

 INPUT STRING:	يهدى
     IS_TRANS:	yhdY
        INDEX:	P15W2
      OFFSETS:	5-9
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hadaY_1]
   UNSPLITVOC:	(yihodiy)
          POS:	IV3MS+IV
          VOC:	yi+hodiy
        GLOSS:	he/it+guide/direct/lead

 INPUT STRING:	ممتاز
     IS_TRANS:	mmtAz
        INDEX:	P16W1
      OFFSETS:	0-5
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumotAz_1]
   UNSPLITVOC:	(mumotAz)
          POS:	ADJ
          VOC:	mumotAz
        GLOSS:	excellent/superior/first-rate

 INPUT STRING:	جه
     IS_TRANS:	jh
        INDEX:	P17W1
