 INPUT STRING:	يا
 INPUT STRING:	الحكومه
     IS_TRANS:	AlHkwmh
        INDEX:	P10W5
      OFFSETS:	17-24
       TOKENS:	P10W6-P10W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(AlHukuwmap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hukuwm+ap
        GLOSS:	the+government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	أستقالاتها
     IS_TRANS:	>stqAlAthA
        INDEX:	P10W6
      OFFSETS:	25-35
       TOKENS:	P10W7-P10W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AistiqAlap_1]
   UNSPLITVOC:	(AistiqAlAthA)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_3FS
          VOC:	AistiqAl+At+hA
        GLOSS:	resignation/retirement+[fem.pl.]+its/their/her

 INPUT STRING:	فقط
     IS_TRANS:	fqT
        INDEX:	P11W1
      OFFSETS:	0-3
       TOKENS:	P11W1-P11W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqaT_1]
   UNSPLITVOC:	(faqaT)
          POS:	ADV
          VOC:	faqaT
        GLOSS:	only

 INPUT STRING:	نريد
     IS_TRANS:	nryd
        INDEX:	P11W2
      OFFSETS:	4-8
       TOKENS:	P11W2-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AarAd_1]
   UNSPLITVOC:	(nuriyd)
          POS:	IV1P+IV
          VOC:	nu+riyd
        GLOSS:	we+want/desire/intend

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P11W3
      OFFSETS:	9-11
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	نشعر
     IS_TRANS:	n$Er
        INDEX:	P11W4
      OFFSETS:	12-16
       TOKENS:	P11W4-P11W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEar_1]
   UNSPLITVOC:	(ni$oEur)
          POS:	IV1P+IV
          VOC:	ni+$oEur
        GLOSS:	we+feel/be aware

 INPUT STRING:	بأدميتنا
     IS_TRANS:	b>dmytnA
        INDEX:	P11W5
      OFFSETS:	17-25
       TOKENS:	P11W5-P11W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|damiy~ap_1]
   UNSPLITVOC:	(bi>adamiy~atnA)
          POS:	PREP+NOUN+NSUFF_FEM_SG+POSS_PRON_1P
          VOC:	bi+>adamiy~+at+nA
        GLOSS:	with/by+fact of being a human+[fem.sg.]+our

 INPUT STRING:	وأننا
     IS_TRANS:	w>nnA
        INDEX:	P11W6
      OFFSETS:	26-31
       TOKENS:	P11W8-P11W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~_1]
   UNSPLITVOC:	(wi>an~anA)
          POS:	CONJ+SUB_CONJ+PRON_1P
          VOC:	wi+>an~a+nA
        GLOSS:	and+that+we

 INPUT STRING:	مواطنون
     IS_TRANS:	mwATnwn
        INDEX:	P11W7
      OFFSETS:	32-39
       TOKENS:	P11W11-P11W11
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muwATin_1]
   UNSPLITVOC:	(muwATinuwna)
          POS:	NOUN+NSUFF_MASC_PL_NOM
          VOC:	muwATin+uwna
        GLOSS:	citizen+[masc.pl.]

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P11W8
      OFFSETS:	40-43
       TOKENS:	P11W12-P11W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to/for+them [pl.] (they have)

 INPUT STRING:	حقوق
     IS_TRANS:	Hqwq
        INDEX:	P11W9
      OFFSETS:	44-48
       TOKENS:	P11W14-P11W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Huquwq)
          POS:	NOUN
          VOC:	Huquwq
        GLOSS:	truth/right/against/towards/rights/law

 INPUT STRING:	المرار
     IS_TRANS:	AlmrAr
        INDEX:	P12W1
      OFFSETS:	0-6
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[marAr_1]
   UNSPLITVOC:	(AlmarAr)
          POS:	DET+NOUN
          VOC:	Al+marAr
        GLOSS:	the+bitterness

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P12W2
      OFFSETS:	7-9
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	حلقى
     IS_TRANS:	HlqY
        INDEX:	P12W3
      OFFSETS:	10-14
       TOKENS:	P12W3-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Haloq_1]
   UNSPLITVOC:	(Haloqiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Haloq+iy
        GLOSS:	throat+my

 INPUT STRING:	مما
     IS_TRANS:	mmA
        INDEX:	P12W4
      OFFSETS:	15-18
       TOKENS:	P12W5-P12W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(mim~A)
          POS:	PREP+REL_PRON
          VOC:	min+mA
        GLOSS:	from+which/who/whom

 INPUT STRING:	رأيت
     IS_TRANS:	r>yt
        INDEX:	P12W5
      OFFSETS:	19-23
       TOKENS:	P12W7-P12W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra>ay_1]
   UNSPLITVOC:	(ra>ayt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	ra>ay+t
        GLOSS:	see/think/believe+I [verb]

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P13W1
      OFFSETS:	0-5
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أغفر
     IS_TRANS:	>gfr
        INDEX:	P13W2
      OFFSETS:	6-10
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gafar_1]
   UNSPLITVOC:	(Aigofir)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Aigofir+(null)
        GLOSS:	forgive+you [verb]

 INPUT STRING:	لموتانا
     IS_TRANS:	lmwtAnA
        INDEX:	P13W3
      OFFSETS:	11-18
       TOKENS:	P13W3-P13W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[may~it_1]
   UNSPLITVOC:	(limawtAnA)
          POS:	PREP+NOUN+POSS_PRON_1P
          VOC:	li+mawtA+nA
        GLOSS:	for/to+dead/lifeless+our

 INPUT STRING:	وأشف
     IS_TRANS:	w>$f
        INDEX:	P13W4
      OFFSETS:	19-23
       TOKENS:	P13W6-P13W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$afaY_1]
   UNSPLITVOC:	(wAi$fi)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	w+Ai$f+i
        GLOSS:	and+cure/heal+you [verb]

 INPUT STRING:	موتانا
     IS_TRANS:	mwtAnA
        INDEX:	P13W5
      OFFSETS:	24-30
       TOKENS:	P13W8-P13W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[may~it_1]
   UNSPLITVOC:	(mawtAnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	mawtA+nA
        GLOSS:	dead/lifeless+our

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P14W1
      OFFSETS:	0-5
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أستجب
     IS_TRANS:	>stjb
        INDEX:	P14W2
      OFFSETS:	6-11
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotajAb_1]
   UNSPLITVOC:	(Aisotajib)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Aisotajib+(null)
        GLOSS:	comply/reply+you [verb]

 INPUT STRING:	اهلا
     IS_TRANS:	AhlA
        INDEX:	P15W1
      OFFSETS:	0-4
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AholAF_1]
   UNSPLITVOC:	(AholAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	Ahol+AF
        GLOSS:	welcome!+[acc.indef.]

 INPUT STRING:	استاذ
     IS_TRANS:	AstA*
        INDEX:	P15W2
      OFFSETS:	5-10
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>usotA*_1]
   UNSPLITVOC:	(>usotA*)
          POS:	NOUN
          VOC:	>usotA*
        GLOSS:	professor

 INPUT STRING:	محمد
     IS_TRANS:	mHmd
        INDEX:	P15W3
      OFFSETS:	11-15
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHam~ad_1]
   UNSPLITVOC:	(maHam~ad)
          POS:	NOUN_PROP
          VOC:	maHam~ad
        GLOSS:	Muhammad/Mohamed

 INPUT STRING:	حضرتك
     IS_TRANS:	HDrtk
        INDEX:	P16W1
      OFFSETS:	0-5
       TOKENS:	P16W1-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaDorap_1]
   UNSPLITVOC:	(HaDoritak)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	HaDor+ap+ak
        GLOSS:	presence/eminent/honorable+[fem.sg.]+your

 INPUT STRING:	ذكرت
     IS_TRANS:	*krt
        INDEX:	P16W2
      OFFSETS:	6-10
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*akar_1]
   UNSPLITVOC:	(*akart)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	*akar+t
        GLOSS:	mention/cite/remember+you [masc.sg.] [verb]

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P16W3
      OFFSETS:	11-15
       TOKENS:	P16W4-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing/belongings+[fem.sg.]

 INPUT STRING:	مهمة
     IS_TRANS:	mhmp
        INDEX:	P16W4
      OFFSETS:	16-20
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[muhim~_1]
   UNSPLITVOC:	(muhim~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muhim~+ap
        GLOSS:	important/serious+[fem.sg.]

 INPUT STRING:	بتحصل
     IS_TRANS:	btHSl
        INDEX:	P16W5
      OFFSETS:	21-26
       TOKENS:	P16W6-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(bitiHoSal)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+HoSal
        GLOSS:	[present-tense]+it/they/she+occur/happen/take place

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P16W6
      OFFSETS:	27-29
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	دول
     IS_TRANS:	dwl
        INDEX:	P16W7
      OFFSETS:	30-33
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(duwal)
          POS:	NOUN
          VOC:	duwal
        GLOSS:	state/country/states/countries

 INPUT STRING:	متقدمة
     IS_TRANS:	mtqdmp
        INDEX:	P16W8
      OFFSETS:	34-40
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mutaqad~im_1]
   UNSPLITVOC:	(mutaqad~imap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mutaqad~im+ap
        GLOSS:	advanced/developed+[fem.sg.]

 INPUT STRING:	ونسيت
     IS_TRANS:	wnsyt
        INDEX:	P16W9
      OFFSETS:	41-46
       TOKENS:	P16W11-P16W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nisaY_1]
   UNSPLITVOC:	(winosiyt)
          POS:	CONJ+PV+PVSUFF_SUBJ:2MS
          VOC:	wi+nosiy+t
        GLOSS:	and+forget+you [masc.sg.] [verb]

 INPUT STRING:	تقول
     IS_TRANS:	tqwl
        INDEX:	P16W10
      OFFSETS:	47-51
       TOKENS:	P16W13-P16W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(tiquwl)
          POS:	IV2MS+IV
          VOC:	ti+quwl
        GLOSS:	you [masc.sg.]+say

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P16W11
      OFFSETS:	52-54
       TOKENS:	P16W14-P16W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	الشعوب
     IS_TRANS:	Al$Ewb
        INDEX:	P16W12
      OFFSETS:	55-61
       TOKENS:	P16W15-P16W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$~uEuwb)
          POS:	DET+NOUN
          VOC:	Al+$uEuwb
        GLOSS:	the+peoples/nations

 INPUT STRING:	نفسها
     IS_TRANS:	nfshA
        INDEX:	P16W13
      OFFSETS:	62-67
       TOKENS:	P16W16-P16W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	nafos+hA
        GLOSS:	same/self/selves+its/their/her

 INPUT STRING:	متحضرة
     IS_TRANS:	mtHDrp
        INDEX:	P16W14
      OFFSETS:	68-74
       TOKENS:	P16W18-P16W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mutaHaD~ir_1]
   UNSPLITVOC:	(mutaHaD~irap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mutaHaD~ir+ap
        GLOSS:	civilized+[fem.sg.]

 INPUT STRING:	ولما
     IS_TRANS:	wlmA
        INDEX:	P16W15
      OFFSETS:	75-79
       TOKENS:	P16W19-P16W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(wilam~A)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+lam~A
        GLOSS:	and+as, when

 INPUT STRING:	تحس
     IS_TRANS:	tHs
        INDEX:	P16W16
      OFFSETS:	80-83
       TOKENS:	P16W21-P16W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[>aHas~_1]
   UNSPLITVOC:	(tiHis~)
          POS:	IV2MS+IV
          VOC:	ti+His~
        GLOSS:	you+feel/perceive/be felt/be perceived

 INPUT STRING:	بأى
     IS_TRANS:	b>Y
        INDEX:	P16W17
      OFFSETS:	84-87
       TOKENS:	P16W22-P16W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(bi>ay~)
          POS:	PREP+NOUN_QUANT
          VOC:	bi+>ay~
        GLOSS:	with/by+any

 INPUT STRING:	تقصير
     IS_TRANS:	tqSyr
        INDEX:	P16W18
      OFFSETS:	88-93
       TOKENS:	P16W24-P16W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taqoSiyr_1]
   UNSPLITVOC:	(taqoSiyr)
          POS:	NOUN
          VOC:	taqoSiyr
        GLOSS:	deficiency/inadequacy/diminution/curtailment

 INPUT STRING:	بتعمل
     IS_TRANS:	btEml
        INDEX:	P16W19
      OFFSETS:	94-99
       TOKENS:	P16W25-P16W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(bitiEomil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+Eomil
        GLOSS:	[present-tense]+it/they/she+do/act

 INPUT STRING:	مظاهرات
     IS_TRANS:	mZAhrAt
        INDEX:	P16W20
      OFFSETS:	100-107
       TOKENS:	P16W27-P16W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muZAhrap_1]
   UNSPLITVOC:	(muZAhrAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	muZAhr+At
        GLOSS:	demonstrations/rallies+[fem.pl.]

 INPUT STRING:	والبلد
     IS_TRANS:	wAlbld
        INDEX:	P16W21
      OFFSETS:	108-114
       TOKENS:	P16W28-P16W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(wiAlbalad)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+balad
        GLOSS:	and+the+country/country/countries

 INPUT STRING:	بتقوم
     IS_TRANS:	btqwm
        INDEX:	P16W22
      OFFSETS:	115-120
       TOKENS:	P16W30-P16W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAm_1]
   UNSPLITVOC:	(bitiquwm)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+quwm
        GLOSS:	[progressive]+it/they/she+undertake/carry out

 INPUT STRING:	كلها
     IS_TRANS:	klhA
        INDEX:	P16W23
      OFFSETS:	121-125
       TOKENS:	P16W32-P16W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~ahA)
          POS:	NOUN_QUANT+POSS_PRON_3FS
          VOC:	kul~+hA
        GLOSS:	all, entire, every, whole+its/their/her

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P16W24
      OFFSETS:	126-131
       TOKENS:	P16W34-P16W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	عارفين
     IS_TRANS:	EArfyn
        INDEX:	P16W25
      OFFSETS:	132-138
       TOKENS:	P16W36-P16W36
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(EArfyn)
          POS:	NO_FUNC
          VOC:	EArfyn
        GLOSS:	nogloss

 INPUT STRING:	حقوقهم
     IS_TRANS:	Hqwqhm
        INDEX:	P16W26
      OFFSETS:	139-145
       TOKENS:	P16W37-P16W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Huquwqhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	Huquwq+hum
        GLOSS:	right, prerogative, truth+their

 INPUT STRING:	كويس
     IS_TRANS:	kwys
        INDEX:	P16W27
      OFFSETS:	146-150
       TOKENS:	P16W39-P16W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kuway~is_1]
   UNSPLITVOC:	(kuway~is)
          POS:	NOUN
          VOC:	kuway~is
        GLOSS:	good/nice

 INPUT STRING:	وخايفين
     IS_TRANS:	wxAyfyn
        INDEX:	P16W28
      OFFSETS:	151-158
       TOKENS:	P16W40-P16W40
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wxAyfyn)
          POS:	NO_FUNC
          VOC:	wxAyfyn
        GLOSS:	nogloss

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P16W29
      OFFSETS:	159-162
       TOKENS:	P16W41-P16W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	نفسهم
     IS_TRANS:	nfshm
        INDEX:	P16W30
      OFFSETS:	163-168
       TOKENS:	P16W42-P16W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafoshum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	nafos+hum
        GLOSS:	same/self/selves+their

 INPUT STRING:	انما
     IS_TRANS:	AnmA
        INDEX:	P17W1
      OFFSETS:	0-4
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~amA_1]
   UNSPLITVOC:	(<in~amA)
          POS:	RESTRIC_PART
          VOC:	<in~amA
        GLOSS:	but rather/indeed

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P17W2
      OFFSETS:	5-9
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P17W3
      OFFSETS:	10-12
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عندنا
     IS_TRANS:	EndnA
        INDEX:	P17W4
      OFFSETS:	13-18
       TOKENS:	P17W4-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Einod_1]
   UNSPLITVOC:	(EinodinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Einod+nA
        GLOSS:	with / at+our

 INPUT STRING:	للاسف
     IS_TRANS:	llAsf
        INDEX:	P17W5
      OFFSETS:	19-24
       TOKENS:	P17W6-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asaf_1]
   UNSPLITVOC:	(lil>asaf)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+>asaf
        GLOSS:	for/to+the+regret/sorry

 INPUT STRING:	الثقافة
     IS_TRANS:	AlvqAfp
        INDEX:	P17W6
      OFFSETS:	25-32
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vaqAfap_1]
   UNSPLITVOC:	(Alv~aqAfap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+vaqAf+ap
        GLOSS:	the+culture/civilization+[fem.sg.]

 INPUT STRING:	دى
     IS_TRANS:	dY
        INDEX:	P17W7
      OFFSETS:	33-35
       TOKENS:	P17W9-P17W9
