 INPUT STRING:	انتي
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	نهارهم
     IS_TRANS:	nhArhm
        INDEX:	P24W1
      OFFSETS:	0-6
       TOKENS:	P24W1-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahAr_1]
   UNSPLITVOC:	(nahArhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	nahAr+hum
        GLOSS:	daytime/day/by day/during the day+their

 INPUT STRING:	اسود
     IS_TRANS:	Aswd
        INDEX:	P24W2
      OFFSETS:	7-11
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asowad_1]
   UNSPLITVOC:	(>asowad)
          POS:	ADJ_COMP
          VOC:	>asowad
        GLOSS:	brown/tawny/tanned/brown-skinned/dark-complectioned/dark skinned/black/the blackest

 INPUT STRING:	وإيه
     IS_TRANS:	w<yh
        INDEX:	P24W3
      OFFSETS:	12-16
       TOKENS:	P24W4-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(wi<iyh)
          POS:	CONJ+INTERROG_PRON
          VOC:	wi+<iyh
        GLOSS:	and+what

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P24W4
      OFFSETS:	17-21
       TOKENS:	P24W6-P24W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aill~iy_1]
   UNSPLITVOC:	(Aill~iy)
          POS:	REL_PRON
          VOC:	Aill~iy
        GLOSS:	who/which/that

 INPUT STRING:	حصل
     IS_TRANS:	HSl
        INDEX:	P24W5
      OFFSETS:	22-25
       TOKENS:	P24W7-P24W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(HaSal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	HaSal+(null)
        GLOSS:	obtain/acquire/get/be obtained/be acquired/occur/happen/take place+he/it

 INPUT STRING:	كانوا
     IS_TRANS:	kAnwA
        INDEX:	P25W1
      OFFSETS:	0-5
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	kAn+uwA
        GLOSS:	be/was/were+they

 INPUT STRING:	بيحدفوا
     IS_TRANS:	byHdfwA
        INDEX:	P25W2
      OFFSETS:	6-13
       TOKENS:	P25W2-P25W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hadaf_1]
   UNSPLITVOC:	(biyiHodafuwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+Hodaf+uwA
        GLOSS:	[present-tense]+they+throwing/throw+we

 INPUT STRING:	طوب
     IS_TRANS:	Twb
        INDEX:	P25W3
      OFFSETS:	14-17
       TOKENS:	P25W4-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tuwbap_1]
   UNSPLITVOC:	(Tuwb)
          POS:	NOUN
          VOC:	Tuwb
        GLOSS:	a brick

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P25W4
      OFFSETS:	18-22
       TOKENS:	P25W5-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+it/him

 INPUT STRING:	وحاولوا
     IS_TRANS:	wHAwlwA
        INDEX:	P25W5
      OFFSETS:	23-30
       TOKENS:	P25W7-P25W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(wiHAwoluwA)
          POS:	CONJ+PV+PVSUFF_SUBJ:3P
          VOC:	wi+HAwol+uwA
        GLOSS:	and+test/try/attempt/try out/test for ripeness/explore/invent/originate+they

 INPUT STRING:	يدخلوا
     IS_TRANS:	ydxlwA
        INDEX:	P25W6
      OFFSETS:	31-37
       TOKENS:	P25W9-P25W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daxal_1]
   UNSPLITVOC:	(yudoxuluwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yu+doxul+uwA
        GLOSS:	they+enter/be entered+we

 INPUT STRING:	الفود
     IS_TRANS:	Alfwd
        INDEX:	P25W7
      OFFSETS:	38-43
       TOKENS:	P25W10-P25W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Alfwd)
          POS:	FOREIGN
          VOC:	Alfwd
        GLOSS:	nogloss

 INPUT STRING:	كورت
     IS_TRANS:	kwrt
        INDEX:	P25W8
      OFFSETS:	44-48
       TOKENS:	P25W11-P25W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(kwrt)
          POS:	FOREIGN
          VOC:	kwrt
        GLOSS:	nogloss

 INPUT STRING:	وكان
     IS_TRANS:	wkAn
        INDEX:	P25W9
      OFFSETS:	49-53
       TOKENS:	P25W12-P25W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(wikAn)
          POS:	CONJ+PV
          VOC:	wi+kAn
        GLOSS:	and+be/was/were

 INPUT STRING:	معاهم
     IS_TRANS:	mEAhm
        INDEX:	P25W10
      OFFSETS:	54-59
       TOKENS:	P25W14-P25W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	maEa+hum
        GLOSS:	with+their

 INPUT STRING:	r
     IS_TRANS:	r
        INDEX:	P25W11
      OFFSETS:	60-61
       TOKENS:	P25W16-P25W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(r)
          POS:	TYPO
          VOC:	r
        GLOSS:	nogloss

 INPUT STRING:	$
     IS_TRANS:	$
        INDEX:	P25W12
      OFFSETS:	61-62
       TOKENS:	P25W17-P25W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	($)
          POS:	PUNC
          VOC:	$
        GLOSS:	$

 INPUT STRING:	A
     IS_TRANS:	A
        INDEX:	P25W13
      OFFSETS:	62-63
       TOKENS:	P25W18-P25W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(A)
          POS:	TYPO
          VOC:	A
        GLOSS:	nogloss

 INPUT STRING:	$
     IS_TRANS:	$
        INDEX:	P25W14
      OFFSETS:	63-64
       TOKENS:	P25W19-P25W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	($)
          POS:	PUNC
          VOC:	$
        GLOSS:	$

 INPUT STRING:	At
     IS_TRANS:	At
        INDEX:	P25W15
      OFFSETS:	64-66
       TOKENS:	P25W20-P25W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(At)
          POS:	TYPO
          VOC:	At
        GLOSS:	nogloss

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P25W16
      OFFSETS:	67-71
       TOKENS:	P25W21-P25W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aill~iy_1]
   UNSPLITVOC:	(Aill~iy)
          POS:	REL_PRON
          VOC:	Aill~iy
        GLOSS:	who/which/that

 INPUT STRING:	bs
     IS_TRANS:	bs
        INDEX:	P25W17
      OFFSETS:	72-74
       TOKENS:	P25W22-P25W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	الحمد
     IS_TRANS:	AlHmd
        INDEX:	P25W18
      OFFSETS:	75-80
       TOKENS:	P25W23-P25W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hamod_1]
   UNSPLITVOC:	(AlHamod)
          POS:	DET+NOUN
          VOC:	Al+Hamod
        GLOSS:	the+commendation/praise

 INPUT STRING:	llh
     IS_TRANS:	llh
        INDEX:	P25W19
      OFFSETS:	81-84
       TOKENS:	P25W24-P25W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(lil~ah)
          POS:	PREP+NOUN_PROP
          VOC:	li+All~ah
        GLOSS:	for/to+Allah/God

 INPUT STRING:	Edt
     IS_TRANS:	Edt
        INDEX:	P25W20
      OFFSETS:	85-88
       TOKENS:	P25W26-P25W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ead~aY_1]
   UNSPLITVOC:	(Ead~it)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	Ead~+it
        GLOSS:	traverse/cross/be traversed/be crossed+it/they/she

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P26W1
      OFFSETS:	0-4
       TOKENS:	P26W1-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	يستر
     IS_TRANS:	ystr
        INDEX:	P26W2
      OFFSETS:	5-9
       TOKENS:	P26W3-P26W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[satar_1]
   UNSPLITVOC:	(yusotur)
          POS:	IV3MS+IV
          VOC:	yu+sotur
        GLOSS:	he/it+cover/hide

 INPUT STRING:	بأقول
     IS_TRANS:	b>qwl
        INDEX:	P27W1
      OFFSETS:	0-5
       TOKENS:	P27W1-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bAaquwl)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+quwl
        GLOSS:	[present-tense]+I+said/say/be said/(for example)

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P27W2
      OFFSETS:	6-8
       TOKENS:	P27W3-P27W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liki)
          POS:	PREP+PRON_2MS
          VOC:	li+ik
        GLOSS:	for/to+you

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P27W3
      OFFSETS:	9-12
       TOKENS:	P27W5-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P27W4
      OFFSETS:	12-13
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	معلش
     IS_TRANS:	mEl$
        INDEX:	P28W1
      OFFSETS:	0-4
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoli$_1]
   UNSPLITVOC:	(maEoli$)
          POS:	INTERJ
          VOC:	maEoli$
        GLOSS:	sorry/never mind

 INPUT STRING:	عايزة
     IS_TRANS:	EAyzp
        INDEX:	P28W2
      OFFSETS:	5-10
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAyiz_1]
   UNSPLITVOC:	(EAyozap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EAyoz+ap
        GLOSS:	needing/liking/requiring/wanting/desiring+[fem.sg.]

 INPUT STRING:	أسألك
     IS_TRANS:	>s>lk
        INDEX:	P28W3
      OFFSETS:	11-16
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(Aaso>alik)
          POS:	IV1S+IV+IVSUFF_DO:2FS
          VOC:	Aa+so>al+ik
        GLOSS:	I+ask/inquire/request/be asked+you

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P28W4
      OFFSETS:	17-20
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P28W5
      OFFSETS:	21-25
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	والنبي
     IS_TRANS:	wAlnby
        INDEX:	P28W6
      OFFSETS:	26-32
       TOKENS:	P28W7-P28W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nabiy_1]
   UNSPLITVOC:	(wilnabiy)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+nabiy
        GLOSS:	by+the+prophets/prophet

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P28W7
      OFFSETS:	33-35
       TOKENS:	P28W9-P28W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	اسم
     IS_TRANS:	Asm
        INDEX:	P28W8
      OFFSETS:	36-39
       TOKENS:	P28W10-P28W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isom_1]
   UNSPLITVOC:	(<isom)
          POS:	NOUN
          VOC:	<isom
        GLOSS:	name/names

 INPUT STRING:	الإس
     IS_TRANS:	Al<s
        INDEX:	P28W9
      OFFSETS:	40-44
       TOKENS:	P28W11-P28W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Al<s)
          POS:	FOREIGN
          VOC:	Al<s
        GLOSS:	nogloss

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P28W10
      OFFSETS:	45-48
       TOKENS:	P28W12-P28W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(<yh)
          POS:	FOREIGN
          VOC:	<yh
        GLOSS:	nogloss

 INPUT STRING:	تي
     IS_TRANS:	ty
        INDEX:	P28W11
      OFFSETS:	49-51
       TOKENS:	P28W13-P28W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(ty)
          POS:	FOREIGN
          VOC:	ty
        GLOSS:	nogloss

 INPUT STRING:	كام
     IS_TRANS:	kAm
        INDEX:	P28W12
      OFFSETS:	52-55
       TOKENS:	P28W14-P28W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAm_1]
   UNSPLITVOC:	(kAm)
          POS:	INTERROG_PRON
          VOC:	kAm
        GLOSS:	how much

 INPUT STRING:	ترل
     IS_TRANS:	trl
        INDEX:	P28W13
      OFFSETS:	56-59
       TOKENS:	P28W15-P28W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(trl)
          POS:	FOREIGN
          VOC:	trl
        GLOSS:	nogloss

 INPUT STRING:	للطالب
     IS_TRANS:	llTAlb
        INDEX:	P28W14
      OFFSETS:	60-66
       TOKENS:	P28W16-P28W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAlib_1]
   UNSPLITVOC:	(lilT~Alib)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+TAlib
        GLOSS:	for/to+the+student/students/requesting

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W15
      OFFSETS:	66-67
       TOKENS:	P28W18-P28W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P29W1
      OFFSETS:	0-3
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aaw~il_1]
   UNSPLITVOC:	(Aw~il)
          POS:	ADJ
          VOC:	Aw~il
        GLOSS:	first/explain/interpret/be explained/be interpreted/first-place/best/top

 INPUT STRING:	محاولة
     IS_TRANS:	mHAwlp
        INDEX:	P29W2
      OFFSETS:	4-10
       TOKENS:	P29W2-P29W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miHAwolap_1]
   UNSPLITVOC:	(miHAwolap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	miHAwol+ap
        GLOSS:	attempt/effort/attempts/efforts/endeavor+[fem.sg.]

 INPUT STRING:	fy
     IS_TRANS:	fy
        INDEX:	P29W3
      OFFSETS:	11-13
       TOKENS:	P29W3-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	شهر
     IS_TRANS:	$hr
        INDEX:	P29W4
      OFFSETS:	14-17
       TOKENS:	P29W4-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahor_1]
   UNSPLITVOC:	($ahor)
          POS:	NOUN
          VOC:	$ahor
        GLOSS:	month/months

 INPUT STRING:	6
     IS_TRANS:	6
        INDEX:	P29W5
      OFFSETS:	18-19
       TOKENS:	P29W5-P29W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(6)
          POS:	NOUN_NUM
          VOC:	6
        GLOSS:	6

 INPUT STRING:	hy
     IS_TRANS:	hy
        INDEX:	P29W6
      OFFSETS:	20-22
       TOKENS:	P29W6-P29W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	الترل
     IS_TRANS:	Altrl
        INDEX:	P29W7
      OFFSETS:	23-28
       TOKENS:	P29W7-P29W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Altrl)
          POS:	FOREIGN
          VOC:	Altrl
        GLOSS:	nogloss

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P30W1
      OFFSETS:	0-3
       TOKENS:	P30W1-P30W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P30W2
      OFFSETS:	4-6
       TOKENS:	P30W2-P30W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	شهر
     IS_TRANS:	$hr
        INDEX:	P30W3
      OFFSETS:	7-10
       TOKENS:	P30W3-P30W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahor_1]
   UNSPLITVOC:	($ahor)
          POS:	NOUN
          VOC:	$ahor
        GLOSS:	month/months

 INPUT STRING:	10
     IS_TRANS:	10
        INDEX:	P30W4
      OFFSETS:	11-13
       TOKENS:	P30W4-P30W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(10)
          POS:	NOUN_NUM
          VOC:	10
        GLOSS:	10

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P31W1
      OFFSETS:	0-2
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	هم
     IS_TRANS:	hm
        INDEX:	P31W2
      OFFSETS:	3-5
       TOKENS:	P31W2-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they [masc.pl]/they

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P31W3
      OFFSETS:	6-10
       TOKENS:	P31W3-P31W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	Edd
     IS_TRANS:	Edd
        INDEX:	P31W4
      OFFSETS:	11-14
       TOKENS:	P31W4-P31W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadad_1]
   UNSPLITVOC:	(Eadad)
          POS:	NOUN
          VOC:	Eadad
        GLOSS:	number/quantity/issue/numbers/issues

 INPUT STRING:	المحاولات
     IS_TRANS:	AlmHAwlAt
        INDEX:	P31W5
      OFFSETS:	15-24
       TOKENS:	P31W5-P31W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHAwolap_1]
   UNSPLITVOC:	(AlmuHAwolAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+muHAwol+At
        GLOSS:	the+trials/attempts/efforts+[fem.pl.]

 INPUT STRING:	قلت
     IS_TRANS:	qlt
        INDEX:	P31W6
      OFFSETS:	25-28
       TOKENS:	P31W6-P31W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qal~_1]
   UNSPLITVOC:	(qal~it)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	qal~+it
        GLOSS:	said/say/be said/(for example)+it/they/she

 INPUT STRING:	بقت
     IS_TRANS:	bqt
        INDEX:	P32W1
      OFFSETS:	0-3
       TOKENS:	P32W1-P32W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	baq+it
        GLOSS:	become/begin/start/be/begin a new day+it/they/she

 INPUT STRING:	كام
     IS_TRANS:	kAm
        INDEX:	P32W2
      OFFSETS:	4-7
       TOKENS:	P32W2-P32W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAm_1]
