 INPUT STRING:	انتي
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	(
     IS_TRANS:	(
        INDEX:	P22W6
      OFFSETS:	24-25
       TOKENS:	P22W7-P22W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(()
          POS:	PUNC
          VOC:	(
        GLOSS:	(

 INPUT STRING:	mn
     IS_TRANS:	mn
        INDEX:	P23W1
      OFFSETS:	0-2
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	ندي
     IS_TRANS:	ndy
        INDEX:	P23W2
      OFFSETS:	3-6
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nadA_1]
   UNSPLITVOC:	(nadaY)
          POS:	NOUN_PROP
          VOC:	nadaY
        GLOSS:	Nada

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P23W3
      OFFSETS:	6-7
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P24W1
      OFFSETS:	0-4
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	فعلا
     IS_TRANS:	fElA
        INDEX:	P24W2
      OFFSETS:	5-9
       TOKENS:	P24W2-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiEol_1]
   UNSPLITVOC:	(fiEolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	fiEol+AF
        GLOSS:	doing/act/action/actually/in effect/(actually/in effect)/acts+[acc.indef.]

 INPUT STRING:	حاليا
     IS_TRANS:	HAlyA
        INDEX:	P24W3
      OFFSETS:	10-15
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAliy_1]
   UNSPLITVOC:	(HAliyAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	HAliy+AF
        GLOSS:	current/present+[acc.indef.]

 INPUT STRING:	lw
     IS_TRANS:	lw
        INDEX:	P24W4
      OFFSETS:	16-18
       TOKENS:	P24W4-P24W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	دوا
     IS_TRANS:	dwA
        INDEX:	P24W5
      OFFSETS:	19-22
       TOKENS:	P24W5-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawA_1]
   UNSPLITVOC:	(dawA)
          POS:	NOUN
          VOC:	dawA
        GLOSS:	medicine

 INPUT STRING:	كحة
     IS_TRANS:	kHp
        INDEX:	P24W6
      OFFSETS:	23-26
       TOKENS:	P24W6-P24W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kuH~ap_1]
   UNSPLITVOC:	(kuH~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	kuH~+ap
        GLOSS:	cough+[fem.sg.]

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P24W7
      OFFSETS:	27-29
       TOKENS:	P24W7-P24W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	افتكرش
     IS_TRANS:	Aftkr$
        INDEX:	P24W8
      OFFSETS:	30-36
       TOKENS:	P24W8-P24W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aifotakar_1]
   UNSPLITVOC:	(Aifotakar$)
          POS:	PV+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	Aifotakar+(null)+$
        GLOSS:	reflect/ponder/believe/think+he/it+not

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P24W9
      OFFSETS:	37-40
       TOKENS:	P24W10-P24W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(giyr)
          POS:	NOUN
          VOC:	giyr
        GLOSS:	not/other

 INPUT STRING:	التراسولف
     IS_TRANS:	AltrAswlf
        INDEX:	P24W10
      OFFSETS:	41-50
       TOKENS:	P24W11-P24W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(AltrAswlf)
          POS:	FOREIGN
          VOC:	AltrAswlf
        GLOSS:	nogloss

 INPUT STRING:	شيء
     IS_TRANS:	$y'
        INDEX:	P25W1
      OFFSETS:	0-3
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ay'_1]
   UNSPLITVOC:	($i})
          POS:	NOUN
          VOC:	$i}
        GLOSS:	something/thing/things

 INPUT STRING:	بنضارة
     IS_TRANS:	bnDArp
        INDEX:	P25W2
      OFFSETS:	4-10
       TOKENS:	P25W2-P25W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naD~Arap_1]
   UNSPLITVOC:	(binaD~Arap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+naD~Ar+ap
        GLOSS:	with/by+eyeglasses/binoculars/attendees/glasses+[fem.sg.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P25W3
      OFFSETS:	11-12
       TOKENS:	P25W4-P25W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	ويتغذي
     IS_TRANS:	wytg*y
        INDEX:	P26W1
      OFFSETS:	0-6
       TOKENS:	P26W1-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aitga*~aY_1]
   UNSPLITVOC:	(wiyitga*~aY)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+tga*~aY
        GLOSS:	and+he+take lunch

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P26W2
      OFFSETS:	7-10
       TOKENS:	P26W3-P26W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	مضايقة
     IS_TRANS:	mDAyqp
        INDEX:	P26W3
      OFFSETS:	11-17
       TOKENS:	P26W4-P26W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[miDAyqap_1]
   UNSPLITVOC:	(miDAyqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	miDAyq+ap
        GLOSS:	troublesome/annoying/disturbing/irritating/upsetting+[sg.fem.]

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P26W4
      OFFSETS:	18-23
       TOKENS:	P26W5-P26W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(AlnAs)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P27W1
      OFFSETS:	0-1
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P28W1
      OFFSETS:	0-2
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	كانتش
     IS_TRANS:	kAnt$
        INDEX:	P28W2
      OFFSETS:	3-8
       TOKENS:	P28W2-P28W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnit$)
          POS:	PV+PVSUFF_SUBJ:3FS+NEG_PART
          VOC:	kAn+it+$
        GLOSS:	be/was/were+it/they/she+not

 INPUT STRING:	fy
     IS_TRANS:	fy
        INDEX:	P28W3
      OFFSETS:	9-11
       TOKENS:	P28W4-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	سكشني
     IS_TRANS:	sk$ny
        INDEX:	P28W4
      OFFSETS:	12-17
       TOKENS:	P28W5-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sik$an_1]
   UNSPLITVOC:	(sik$aniy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	sik$an+iy
        GLOSS:	section+my

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P29W1
      OFFSETS:	0-3
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	عرفتها
     IS_TRANS:	ErfthA
        INDEX:	P29W2
      OFFSETS:	4-10
       TOKENS:	P29W2-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(EiriftahA)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:3FS
          VOC:	Eirif+t+hA
        GLOSS:	know+I+it/them/her

 INPUT STRING:	bEd
     IS_TRANS:	bEd
        INDEX:	P29W3
      OFFSETS:	11-14
       TOKENS:	P29W4-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after/if/unless/whether/as long as/as soon as/which

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P29W4
      OFFSETS:	15-17
       TOKENS:	P29W5-P29W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/if/unless/whether/as long as/as soon as

 INPUT STRING:	Atxrjt
     IS_TRANS:	Atxrjt
        INDEX:	P29W5
      OFFSETS:	18-24
       TOKENS:	P29W6-P29W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitoxar~aj_1]
   UNSPLITVOC:	(Aitoxar~ajt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	Aitoxar~aj+t
        GLOSS:	graduate+I

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P29W6
      OFFSETS:	25-26
       TOKENS:	P29W7-P29W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	:

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P29W7
      OFFSETS:	26-27
       TOKENS:	P29W8-P29W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	(
     IS_TRANS:	(
        INDEX:	P29W8
      OFFSETS:	28-29
       TOKENS:	P29W9-P29W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(()
          POS:	PUNC
          VOC:	(
        GLOSS:	(

 INPUT STRING:	يختي
     IS_TRANS:	yxty
        INDEX:	P30W1
      OFFSETS:	0-4
       TOKENS:	P30W1-P30W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>uxt]
   UNSPLITVOC:	(yaxtiy)
          POS:	VOC_PART+NOUN+POSS_PRON_1S
          VOC:	ya+xt+iy
        GLOSS:	oh+sister+my

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P30W2
      OFFSETS:	5-7
       TOKENS:	P30W4-P30W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P30W3
      OFFSETS:	8-12
       TOKENS:	P30W5-P30W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	شكلك
     IS_TRANS:	$klk
        INDEX:	P30W4
      OFFSETS:	13-17
       TOKENS:	P30W6-P30W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	($akolik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	$akol+ik
        GLOSS:	manner/form/configuration/manners/types/forms/configurations+your

 INPUT STRING:	معبية
     IS_TRANS:	mEbyp
        INDEX:	P30W5
      OFFSETS:	18-23
       TOKENS:	P30W8-P30W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[miEab~iy_1]
   UNSPLITVOC:	(miEab~iyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	miEab~iy+ap
        GLOSS:	loaded+[sg.fem.]

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P31W1
      OFFSETS:	0-2
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	mn
     IS_TRANS:	mn
        INDEX:	P32W1
      OFFSETS:	0-2
       TOKENS:	P32W1-P32W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	شيء
     IS_TRANS:	$y'
        INDEX:	P32W2
      OFFSETS:	3-6
       TOKENS:	P32W2-P32W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ay'_1]
   UNSPLITVOC:	($i})
          POS:	NOUN
          VOC:	$i}
        GLOSS:	something/thing/things

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P33W1
      OFFSETS:	0-4
       TOKENS:	P33W1-P33W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	يسامحه
     IS_TRANS:	ysAmHh
        INDEX:	P33W2
      OFFSETS:	5-11
       TOKENS:	P33W2-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAmiH_1]
   UNSPLITVOC:	(yisAmoHuh)
          POS:	IV3MS+IV+IVSUFF_DO:3MS
          VOC:	yi+sAmoH+uh
        GLOSS:	he/it+treat kindly/forgive/pardon+it/him

 INPUT STRING:	البعيد
     IS_TRANS:	AlbEyd
        INDEX:	P33W3
      OFFSETS:	12-18
       TOKENS:	P33W4-P33W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[biEiyd_1]
   UNSPLITVOC:	(AlbiEiyd)
          POS:	DET+ADJ
          VOC:	Al+biEiyd
        GLOSS:	the+far

 INPUT STRING:	b>p
     IS_TRANS:	b>p
        INDEX:	P33W4
      OFFSETS:	19-22
       TOKENS:	P33W5-P33W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ba>aY_1]
   UNSPLITVOC:	(ba>aY)
          POS:	ADV
          VOC:	ba>aY
        GLOSS:	then

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P33W5
      OFFSETS:	23-27
       TOKENS:	P33W6-P33W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P33W6
      OFFSETS:	28-30
       TOKENS:	P33W7-P33W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	عملش
     IS_TRANS:	Eml$
        INDEX:	P33W7
      OFFSETS:	31-35
       TOKENS:	P33W8-P33W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(Eamal$)
          POS:	PV+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	Eamal+(null)+$
        GLOSS:	function/make/act/do+he/it+not

 INPUT STRING:	حسنة
     IS_TRANS:	Hsnp
        INDEX:	P33W8
      OFFSETS:	36-40
       TOKENS:	P33W10-P33W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hasanap_1]
   UNSPLITVOC:	(Hasanap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hasan+ap
        GLOSS:	good deed/merit/good deeds/merits+[fem.sg.]

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P33W9
      OFFSETS:	41-44
       TOKENS:	P33W11-P33W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(giyr)
          POS:	NOUN
          VOC:	giyr
        GLOSS:	not/other

 INPUT STRING:	إنه
     IS_TRANS:	<nh
        INDEX:	P33W10
      OFFSETS:	45-48
       TOKENS:	P33W12-P33W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he

 INPUT STRING:	عرفني
     IS_TRANS:	Erfny
        INDEX:	P33W11
      OFFSETS:	49-54
       TOKENS:	P33W14-P33W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ear~af_1]
   UNSPLITVOC:	(Ear~afniy)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:1S
          VOC:	Ear~af+(null)+niy
        GLOSS:	acquaint/be known/be identified+he/it+me

 INPUT STRING:	bSHAb
     IS_TRANS:	bSHAb
        INDEX:	P33W12
      OFFSETS:	55-60
       TOKENS:	P33W16-P33W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SAHib_1]
   UNSPLITVOC:	(biSuHAb)
          POS:	PREP+NOUN
          VOC:	bi+SuHAb
        GLOSS:	with/by+owner/originator/owners/originators/friend/companion/friends/companions

 INPUT STRING:	كثير
     IS_TRANS:	kvyr
        INDEX:	P33W13
      OFFSETS:	61-65
       TOKENS:	P33W18-P33W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiviyr_1]
   UNSPLITVOC:	(kiviyr)
          POS:	ADJ
          VOC:	kiviyr
        GLOSS:	very/much/numerous/so much/a lot/more/alot/many

 INPUT STRING:	w
     IS_TRANS:	w
        INDEX:	P33W14
      OFFSETS:	66-67
       TOKENS:	P33W19-P33W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	اولهم
     IS_TRANS:	Awlhm
        INDEX:	P33W15
      OFFSETS:	68-73
       TOKENS:	P33W20-P33W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~il_1]
   UNSPLITVOC:	(>aw~ilhum)
          POS:	ADJ+POSS_PRON_3P
          VOC:	>aw~il+hum
        GLOSS:	first+their

 INPUT STRING:	ندي
     IS_TRANS:	ndy
        INDEX:	P33W16
      OFFSETS:	74-77
       TOKENS:	P33W22-P33W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nadA_1]
   UNSPLITVOC:	(nadaY)
          POS:	NOUN_PROP
          VOC:	nadaY
        GLOSS:	Nada

 INPUT STRING:	خليني
     IS_TRANS:	xlyny
        INDEX:	P34W1
      OFFSETS:	0-5
       TOKENS:	P34W1-P34W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(xal~iyniy)
          POS:	CV+CVSUFF_SUBJ:2MS+CVSUFF_DO:1S
          VOC:	xal~iy+(null)+niy
        GLOSS:	release/evacuate/allow/be released/be evacuated/be allowed+you+me

 INPUT STRING:	ساكتة
     IS_TRANS:	sAktp
        INDEX:	P34W2
      OFFSETS:	6-11
       TOKENS:	P34W3-P34W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAkit_1]
   UNSPLITVOC:	(sAkotap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	sAkot+ap
        GLOSS:	silent/calm+[fem.sg.]

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P35W1
      OFFSETS:	0-2
       TOKENS:	P35W1-P35W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	تخلينيش
     IS_TRANS:	txlyny$
        INDEX:	P35W2
      OFFSETS:	3-10
       TOKENS:	P35W2-P35W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(tixal~iyniy$)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS+IVSUFF_DO:1S+NEG_PART
          VOC:	ti+xal~+iy+niy+$
        GLOSS:	you+release/evacuate/allow/be released/be evacuated/be allowed+you+me+not

 INPUT STRING:	اتفتح
     IS_TRANS:	AtftH
        INDEX:	P35W3
      OFFSETS:	11-16
       TOKENS:	P35W5-P35W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AitofataH_1]
   UNSPLITVOC:	(AatofitiH)
          POS:	IV1S+IV_PASS
          VOC:	Aa+tofitiH
        GLOSS:	I+open/conquer/be opened/be conquered/turn on/start/begin/turn on.

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P36W1
      OFFSETS:	0-2
       TOKENS:	P36W1-P36W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عايزة
     IS_TRANS:	EAyzp
        INDEX:	P36W2
      OFFSETS:	3-8
       TOKENS:	P36W2-P36W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
