 INPUT STRING:	صباح
     IS_TRANS:	bs
        INDEX:	P20W2
      OFFSETS:	3-5
       TOKENS:	P20W2-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	بتاعة
     IS_TRANS:	btAEp
        INDEX:	P20W3
      OFFSETS:	6-11
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bitAEap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bitAE+ap
        GLOSS:	thing/owned by/something/property/commodities/that of/belonging to/goods+[fem.sg.]

 INPUT STRING:	اسكندرية
     IS_TRANS:	Askndryp
        INDEX:	P20W4
      OFFSETS:	12-20
       TOKENS:	P20W4-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isokanodariy~ap_1]
   UNSPLITVOC:	(<isokanodariy~ap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	<isokanodariy~+ap
        GLOSS:	Alexandria+[fem.sg.]

 INPUT STRING:	اكيد
     IS_TRANS:	Akyd
        INDEX:	P20W5
      OFFSETS:	21-25
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<akiyd_1]
   UNSPLITVOC:	(<akiyd)
          POS:	ADJ
          VOC:	<akiyd
        GLOSS:	necessary/urgent

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P21W1
      OFFSETS:	0-2
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[la>_1]
   UNSPLITVOC:	(la>)
          POS:	INTERJ
          VOC:	la>
        GLOSS:	no/non-/not

 INPUT STRING:	بتاعت
     IS_TRANS:	btAEt
        INDEX:	P21W2
      OFFSETS:	3-8
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bitAEit)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bitAE+ap
        GLOSS:	thing/owned by/something/property/commodities/that of/belonging to/goods+[fem.sg.]

 INPUT STRING:	القاهرة
     IS_TRANS:	AlqAhrp
        INDEX:	P21W3
      OFFSETS:	9-16
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAhirap_1]
   UNSPLITVOC:	(AlqAhirap)
          POS:	DET+NOUN_PROP+NSUFF_FEM_SG
          VOC:	Al+qAhir+ap
        GLOSS:	the+Cairo+[fem.sg.]

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P21W4
      OFFSETS:	17-21
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	تانيه
     IS_TRANS:	tAnyh
        INDEX:	P21W5
      OFFSETS:	22-27
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(tAnyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	vAny+ap
        GLOSS:	second/next/II/secondly+[fem.sg.]

 INPUT STRING:	الصراحه
     IS_TRANS:	AlSrAHh
        INDEX:	P21W6
      OFFSETS:	28-35
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SarAHap_1]
   UNSPLITVOC:	(AlSarAHap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+SarAH+ap
        GLOSS:	the+sincerity/candor/frankness/explicitly/openly+[fem.sg.]

 INPUT STRING:	كمساحه
     IS_TRANS:	kmsAHh
        INDEX:	P21W7
      OFFSETS:	36-42
       TOKENS:	P21W7-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misAHap_1]
   UNSPLITVOC:	(kamisAHap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	ka+misAH+ap
        GLOSS:	like/such+surface/space/land/terrain+[fem.sg.]

 INPUT STRING:	وعدد
     IS_TRANS:	wEdd
        INDEX:	P21W8
      OFFSETS:	43-47
       TOKENS:	P21W9-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eadad_1]
   UNSPLITVOC:	(waEadad)
          POS:	CONJ+NOUN
          VOC:	wa+Eadad
        GLOSS:	and+number/quantity/issue/numbers/issues

 INPUT STRING:	حيونات
     IS_TRANS:	HywnAt
        INDEX:	P21W9
      OFFSETS:	48-54
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HaywAn_1]
   UNSPLITVOC:	(HaywAnAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	HaywAn+At
        GLOSS:	animal/creature+[fem.pl.]

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P22W1
      OFFSETS:	0-2
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	بالنسبة
     IS_TRANS:	bAlnsbp
        INDEX:	P22W2
      OFFSETS:	3-10
       TOKENS:	P22W2-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisobap_1]
   UNSPLITVOC:	(biAlnisobap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+nisob+ap
        GLOSS:	with/by+the+ratio/rate/percentage figure/ratios/rates/percentage figures/link/relation (concerning+[fem.sg.]

 INPUT STRING:	لينا
     IS_TRANS:	lynA
        INDEX:	P22W3
      OFFSETS:	11-15
       TOKENS:	P22W4-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(linA)
          POS:	PREP+PRON_1P
          VOC:	li+nA
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+us

 INPUT STRING:	سفر
     IS_TRANS:	sfr
        INDEX:	P22W4
      OFFSETS:	16-19
       TOKENS:	P22W6-P22W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[safar_1]
   UNSPLITVOC:	(safar)
          POS:	NOUN
          VOC:	safar
        GLOSS:	travel/trip/journeys

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P23W1
      OFFSETS:	0-2
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he

 INPUT STRING:	مفيش
     IS_TRANS:	mfy$
        INDEX:	P23W2
      OFFSETS:	3-7
       TOKENS:	P23W2-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(mAfiyh$)
          POS:	VERB+PREP+PRON_3MS+NEG_PART
          VOC:	mA+fiy+uh+$
        GLOSS:	not+in+it/him+not

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P23W3
      OFFSETS:	8-10
       TOKENS:	P23W6-P23W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	جده
     IS_TRANS:	jdh
        INDEX:	P23W4
      OFFSETS:	11-14
       TOKENS:	P23W7-P23W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jad~ap_1]
   UNSPLITVOC:	(jad~ap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	jad~+ap
        GLOSS:	Jeddah+[fem.sg.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P23W5
      OFFSETS:	14-15
       TOKENS:	P23W8-P23W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P23W6
      OFFSETS:	15-16
       TOKENS:	P23W9-P23W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P24W1
      OFFSETS:	0-2
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

