 INPUT STRING:	مش
        LEMMA:	[foreign]
   UNSPLITVOC:	(byn)
          POS:	FOREIGN
          VOC:	byn
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P27W8
      OFFSETS:	30-31
       TOKENS:	P27W8-P27W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	279fc9a4
     IS_TRANS:	279fc9a4
        INDEX:	P27W9
      OFFSETS:	32-40
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(279fc9a4)
          POS:	FOREIGN
          VOC:	279fc9a4
        GLOSS:	279fc9a4

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P28W1
      OFFSETS:	0-2
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	FOCUS_PART
          VOC:	mA
        GLOSS:	[emphasis]

 INPUT STRING:	تعمل
     IS_TRANS:	tEml
        INDEX:	P28W2
      OFFSETS:	3-7
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(tiEomil)
          POS:	IV2MS+IV
          VOC:	ti+Eomil
        GLOSS:	you+function/make/act/do

 INPUT STRING:	لنا
     IS_TRANS:	lnA
        INDEX:	P28W3
      OFFSETS:	9-12
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li-_1]
   UNSPLITVOC:	(lanA)
          POS:	PREP+PRON_1P
          VOC:	la+nA
        GLOSS:	to/for+us (we have)

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P28W4
      OFFSETS:	13-15
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bs)
          POS:	FOREIGN
          VOC:	bs
        GLOSS:	nogloss

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P28W5
      OFFSETS:	16-20
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P28W6
      OFFSETS:	21-25
       TOKENS:	P28W7-P28W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P28W7
      OFFSETS:	26-30
       TOKENS:	P28W8-P28W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern/be meant/be signified/be concerned (with)

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P28W8
      OFFSETS:	31-32
       TOKENS:	P28W9-P28W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	فقرة
     IS_TRANS:	fqrp
        INDEX:	P29W1
      OFFSETS:	0-4
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqorap_1]
   UNSPLITVOC:	(faqorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	faqor+ap
        GLOSS:	paragraph/clause/paragraphs/clauses+[fem.sg.]

 INPUT STRING:	البك
     IS_TRANS:	Albk
        INDEX:	P29W2
      OFFSETS:	5-9
       TOKENS:	P29W2-P29W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Albk)
          POS:	FOREIGN
          VOC:	Albk
        GLOSS:	nogloss

 INPUT STRING:	النهارده
     IS_TRANS:	AlnhArdh
        INDEX:	P29W3
      OFFSETS:	10-18
       TOKENS:	P29W3-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahArodap_1]
   UNSPLITVOC:	(AlnahArodap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+nahArod+ap
        GLOSS:	the+this day/morning/day/today+[fem.sg.]

 INPUT STRING:	خلصت
     IS_TRANS:	xlSt
        INDEX:	P29W4
      OFFSETS:	19-23
       TOKENS:	P29W4-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiliS_1]
   UNSPLITVOC:	(xiloSit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	xiloS+it
        GLOSS:	be depleted/dwindle/sell out/purify/refine/clarify/become passable/consume utterly+it/they/she

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W5
      OFFSETS:	24-25
       TOKENS:	P29W5-P29W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P29W6
      OFFSETS:	25-26
       TOKENS:	P29W6-P29W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	استنونا
     IS_TRANS:	AstnwnA
        INDEX:	P29W7
      OFFSETS:	27-34
       TOKENS:	P29W7-P29W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotan~aY_1]
   UNSPLITVOC:	(Aisotan~uwnA)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:1P
          VOC:	Aisotan~+uwA+nA
        GLOSS:	expect/wait for/be expected/be waited for/keep waiting for a long time/wait+they+us

 INPUT STRING:	بكرة
     IS_TRANS:	bkrp
        INDEX:	P29W8
      OFFSETS:	35-39
       TOKENS:	P29W9-P29W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bukorap_1]
   UNSPLITVOC:	(bukorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bukor+ap
        GLOSS:	tomorrow+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P29W9
      OFFSETS:	40-42
       TOKENS:	P29W10-P29W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	فقرة
     IS_TRANS:	fqrp
        INDEX:	P29W10
      OFFSETS:	43-47
       TOKENS:	P29W11-P29W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqorap_1]
   UNSPLITVOC:	(faqorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	faqor+ap
        GLOSS:	paragraph/clause/paragraphs/clauses+[fem.sg.]

 INPUT STRING:	جديدة
     IS_TRANS:	jdydp
        INDEX:	P29W11
      OFFSETS:	48-53
       TOKENS:	P29W12-P29W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jidiyd_1]
   UNSPLITVOC:	(jidiydap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	jidiyd+ap
        GLOSS:	new/modern/recent/again/anew/brand new/junior/inexperienced+[fem.sg.]

 INPUT STRING:	هه
     IS_TRANS:	hh
        INDEX:	P29W12
      OFFSETS:	54-56
       TOKENS:	P29W13-P29W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[haha_1]
   UNSPLITVOC:	(haha)
          POS:	INTERJ
          VOC:	haha
        GLOSS:	laugh

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P29W13
      OFFSETS:	57-58
       TOKENS:	P29W14-P29W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	فرغلي
     IS_TRANS:	frgly
        INDEX:	P30W1
      OFFSETS:	0-5
       TOKENS:	P30W1-P30W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[farogaliy_1]
   UNSPLITVOC:	(farogaliy)
          POS:	NOUN_PROP
          VOC:	farogaliy
        GLOSS:	Farghaly

 INPUT STRING:	تعالى
     IS_TRANS:	tEAlY
        INDEX:	P30W2
      OFFSETS:	6-11
       TOKENS:	P30W2-P30W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEAlay_1]
   UNSPLITVOC:	(taEAlaY)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	taEAlaY+(null)
        GLOSS:	come/be high/be raised/be exalted+you

 INPUT STRING:	لنا
     IS_TRANS:	lnA
        INDEX:	P30W3
      OFFSETS:	12-15
       TOKENS:	P30W3-P30W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(linA)
          POS:	PREP+PRON_1P
          VOC:	li+nA
        GLOSS:	to/for+us

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P30W4
      OFFSETS:	16-18
       TOKENS:	P30W5-P30W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P30W5
      OFFSETS:	19-22
       TOKENS:	P30W6-P30W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they [masc.pl]/they

 INPUT STRING:	لسه
     IS_TRANS:	lsh
        INDEX:	P30W6
      OFFSETS:	23-26
       TOKENS:	P30W7-P30W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lis~ah_1]
   UNSPLITVOC:	(lis~ah)
          POS:	ADV
          VOC:	lis~ah
        GLOSS:	yet

 INPUT STRING:	قاعدين
     IS_TRANS:	qAEdyn
        INDEX:	P30W7
      OFFSETS:	27-33
       TOKENS:	P30W8-P30W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAEid_1]
   UNSPLITVOC:	(qAEodiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	qAEod+iyn
        GLOSS:	sitting/seated/lazy/inactive/evaders (draft dodgers)+[pl.]

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P30W8
      OFFSETS:	34-38
       TOKENS:	P30W9-P30W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	قشطة
     IS_TRANS:	q$Tp
        INDEX:	P31W1
      OFFSETS:	0-4
       TOKENS:	P31W1-P31W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qi$oTap_1]
   UNSPLITVOC:	(qi$oTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qi$oT+ap
        GLOSS:	cream+[fem.sg.]

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P31W2
      OFFSETS:	5-9
       TOKENS:	P31W2-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	وحأجي
     IS_TRANS:	wH>jy
        INDEX:	P31W3
      OFFSETS:	10-15
       TOKENS:	P31W3-P31W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[jih_1]
   UNSPLITVOC:	(wiHaAajiy)
          POS:	CONJ+FUT_PART+IV1S+IV
          VOC:	wi+Ha+Aa+jiy
        GLOSS:	and+will+I+came/come

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P32W1
      OFFSETS:	0-2
       TOKENS:	P32W1-P32W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	تجيش
     IS_TRANS:	tjy$
        INDEX:	P32W2
      OFFSETS:	3-7
       TOKENS:	P32W2-P32W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jih_1]
   UNSPLITVOC:	(tijiy$)
          POS:	IV2MS+IV+NEG_PART
          VOC:	ti+jiy+$
        GLOSS:	you+occur/came/come/reach/arrive+not

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P32W3
      OFFSETS:	8-12
       TOKENS:	P32W4-P32W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	روحنا
     IS_TRANS:	rwHnA
        INDEX:	P32W4
      OFFSETS:	13-18
       TOKENS:	P32W5-P32W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raw~aH_1]
   UNSPLITVOC:	(raw~aHnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	raw~aH+nA
        GLOSS:	go home+we

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P33W1
      OFFSETS:	0-3
       TOKENS:	P33W1-P33W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[liyh_1]
   UNSPLITVOC:	(liyh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	بدرى
     IS_TRANS:	bdrY
        INDEX:	P33W2
      OFFSETS:	4-8
       TOKENS:	P33W2-P33W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[badoriy_1]
   UNSPLITVOC:	(badoriy)
          POS:	ADJ
          VOC:	badoriy
        GLOSS:	early

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P33W3
      OFFSETS:	9-12
       TOKENS:	P33W3-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	عادي
     IS_TRANS:	EAdy
        INDEX:	P34W1
      OFFSETS:	0-4
       TOKENS:	P34W1-P34W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[EAdiy~_1]
   UNSPLITVOC:	(EAdiy~)
          POS:	ADJ
          VOC:	EAdiy~
        GLOSS:	ordinary/regular/normal

 INPUT STRING:	زهقنا
     IS_TRANS:	zhqnA
        INDEX:	P34W2
      OFFSETS:	5-10
       TOKENS:	P34W2-P34W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zihiq_1]
   UNSPLITVOC:	(zihiqnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	zihiq+nA
        GLOSS:	become bored with/become impatient with/consider tedious/silly/spoil/ruin/make tedious/boring+we

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P34W3
      OFFSETS:	11-13
       TOKENS:	P34W3-P34W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	نازلين
     IS_TRANS:	nAzlyn
        INDEX:	P34W4
      OFFSETS:	14-20
       TOKENS:	P34W4-P34W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAzil_1]
   UNSPLITVOC:	(nAzoliyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	nAzol+iyn
        GLOSS:	descending/staying+[pl.]

 INPUT STRING:	الفجر
     IS_TRANS:	Alfjr
        INDEX:	P34W5
      OFFSETS:	21-26
       TOKENS:	P34W5-P34W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fajor_1]
   UNSPLITVOC:	(Alfajor)
          POS:	DET+NOUN
          VOC:	Al+fajor
        GLOSS:	the+dawn

 INPUT STRING:	حأبنجك
     IS_TRANS:	H>bnjk
        INDEX:	P34W6
      OFFSETS:	27-33
       TOKENS:	P34W6-P34W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(H>bnjk)
          POS:	FOREIGN
          VOC:	H>bnjk
        GLOSS:	nogloss

 INPUT STRING:	قشطة
     IS_TRANS:	q$Tp
        INDEX:	P35W1
      OFFSETS:	0-4
       TOKENS:	P35W1-P35W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qi$oTap_1]
   UNSPLITVOC:	(qi$oTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qi$oT+ap
        GLOSS:	cream+[fem.sg.]

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P35W2
      OFFSETS:	5-7
       TOKENS:	P35W2-P35W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	نورا
     IS_TRANS:	nwrA
        INDEX:	P35W3
      OFFSETS:	8-12
       TOKENS:	P35W3-P35W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuwrA_1]
   UNSPLITVOC:	(nuwrA)
          POS:	NOUN_PROP
          VOC:	nuwrA
        GLOSS:	Noura

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P35W4
      OFFSETS:	13-15
       TOKENS:	P35W4-P35W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	هبله
     IS_TRANS:	hblh
        INDEX:	P35W5
      OFFSETS:	16-20
       TOKENS:	P35W5-P35W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahobal_1]
   UNSPLITVOC:	(habolap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	habol+ap
        GLOSS:	dim-witted/imbecile/imbeciles+[fem.sg.]

 INPUT STRING:	والا
     IS_TRANS:	wAlA
        INDEX:	P35W6
      OFFSETS:	21-25
       TOKENS:	P35W6-P35W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	بتستهبل
     IS_TRANS:	btsthbl
        INDEX:	P35W7
      OFFSETS:	26-33
       TOKENS:	P35W7-P35W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotahobil_1]
   UNSPLITVOC:	(bitisotahobil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+sotahobil
        GLOSS:	[present-tense]+it/they/she+fool around/claim be simple minded/be fool

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P35W8
      OFFSETS:	33-34
       TOKENS:	P35W9-P35W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P35W9
      OFFSETS:	35-36
       TOKENS:	P35W10-P35W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ههههه
     IS_TRANS:	hhhhh
        INDEX:	P36W1
      OFFSETS:	0-5
       TOKENS:	P36W1-P36W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[haha_1]
   UNSPLITVOC:	(haha)
          POS:	INTERJ
          VOC:	haha
        GLOSS:	laugh

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P36W2
      OFFSETS:	6-9
       TOKENS:	P36W2-P36W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[liyh_1]
   UNSPLITVOC:	(liyh)
          POS:	INTERROG_ADV
          VOC:	liyh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P36W3
      OFFSETS:	10-11
       TOKENS:	P36W3-P36W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P36W4
      OFFSETS:	12-13
       TOKENS:	P36W4-P36W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	شايف
     IS_TRANS:	$Ayf
        INDEX:	P37W1
      OFFSETS:	0-4
       TOKENS:	P37W1-P37W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Ayif_1]
   UNSPLITVOC:	($Ayif)
          POS:	ADJ
          VOC:	$Ayif
        GLOSS:	viewer/observer/onlooker/onloker

 INPUT STRING:	الدب
     IS_TRANS:	Aldb
        INDEX:	P37W2
      OFFSETS:	5-9
       TOKENS:	P37W2-P37W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Aldb)
          POS:	FOREIGN
          VOC:	Aldb
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P37W3
      OFFSETS:	9-10
       TOKENS:	P37W3-P37W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	بأتريق
     IS_TRANS:	b>tryq
        INDEX:	P38W1
      OFFSETS:	0-6
       TOKENS:	P38W1-P38W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ait~aroyaq_1]
   UNSPLITVOC:	(bAat~aroyaq)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+t~aroyaq
        GLOSS:	[present-tense]+I+ridicule/scoff at/exploit/subjugate/make fun/mock/laugh/behave scornfully

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P38W2
      OFFSETS:	7-12
       TOKENS:	P38W3-P38W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
