 INPUT STRING:	صباح
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(yA_binotiy)
          POS:	VOC_PART+NOUN+POSS_PRON_1S
          VOC:	yA+binot+iy
        GLOSS:	O/oh+daughter/girl/daughters/girls+my

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P598W2
      OFFSETS:	7-9
       TOKENS:	P598W4-P598W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	معاهم
     IS_TRANS:	mEAhm
        INDEX:	P598W3
      OFFSETS:	10-15
       TOKENS:	P598W5-P598W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	maEa+hum
        GLOSS:	with+their

 INPUT STRING:	سلاح
     IS_TRANS:	slAH
        INDEX:	P598W4
      OFFSETS:	16-20
       TOKENS:	P598W7-P598W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[silAH_1]
   UNSPLITVOC:	(silAH)
          POS:	NOUN
          VOC:	silAH
        GLOSS:	weapon/weapons/(military) service branch

 INPUT STRING:	كلهم
     IS_TRANS:	klhm
        INDEX:	P599W1
      OFFSETS:	0-4
       TOKENS:	P599W1-P599W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~uhum)
          POS:	NOUN_QUANT+POSS_PRON_3P
          VOC:	kul~+hum
        GLOSS:	all/entire/every/whole+their

 INPUT STRING:	معاهم
     IS_TRANS:	mEAhm
        INDEX:	P599W2
      OFFSETS:	5-10
       TOKENS:	P599W3-P599W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	maEa+hum
        GLOSS:	with+their

 INPUT STRING:	سلاح
     IS_TRANS:	slAH
        INDEX:	P599W3
      OFFSETS:	11-15
       TOKENS:	P599W5-P599W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[silAH_1]
   UNSPLITVOC:	(silAH)
          POS:	NOUN
          VOC:	silAH
        GLOSS:	weapon/weapons/(military) service branch

 INPUT STRING:	هم
     IS_TRANS:	hm
        INDEX:	P600W1
      OFFSETS:	0-2
       TOKENS:	P600W1-P600W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they [masc.pl]/they

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P600W2
      OFFSETS:	3-5
       TOKENS:	P600W2-P600W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P600W3
      OFFSETS:	6-10
       TOKENS:	P600W3-P600W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	ماته
     IS_TRANS:	mAth
        INDEX:	P600W4
      OFFSETS:	11-15
       TOKENS:	P600W4-P600W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAtuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	mAt+uwA
        GLOSS:	die+they

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P600W5
      OFFSETS:	16-19
       TOKENS:	P600W5-P600W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayr_1]
   UNSPLITVOC:	(giyr)
          POS:	NOUN
          VOC:	gayr
        GLOSS:	not/other

 INPUT STRING:	الاخوان
     IS_TRANS:	AlAxwAn
        INDEX:	P600W6
      OFFSETS:	20-27
       TOKENS:	P600W6-P600W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AixowAn_1]
   UNSPLITVOC:	(AlAixowAn)
          POS:	DET+NOUN_PROP
          VOC:	Al+AixowAn
        GLOSS:	the+Ikhwan

 INPUT STRING:	ماته
     IS_TRANS:	mAth
        INDEX:	P600W7
      OFFSETS:	28-32
       TOKENS:	P600W7-P600W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAtuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	mAt+uwA
        GLOSS:	die+they

 INPUT STRING:	ازاي
     IS_TRANS:	AzAy
        INDEX:	P600W8
      OFFSETS:	33-37
       TOKENS:	P600W8-P600W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~Ay_1]
   UNSPLITVOC:	(Aiz~Ay)
          POS:	INTERROG_ADV
          VOC:	Aiz~Ay
        GLOSS:	how/what degree

 INPUT STRING:	بالرصاص
     IS_TRANS:	bAlrSAS
        INDEX:	P601W1
      OFFSETS:	0-7
       TOKENS:	P601W1-P601W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ruSASap_1]
   UNSPLITVOC:	(biAlruSAS)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+ruSAS
        GLOSS:	with/by+the+a piece of lead

 INPUT STRING:	الحي
     IS_TRANS:	AlHy
        INDEX:	P601W2
      OFFSETS:	8-12
       TOKENS:	P601W3-P601W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hay~_1]
   UNSPLITVOC:	(AlHay~)
          POS:	DET+ADJ
          VOC:	Al+Hay~
        GLOSS:	the+alive/living/live/lively

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P602W1
      OFFSETS:	0-2
       TOKENS:	P602W1-P602W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P602W2
      OFFSETS:	3-5
       TOKENS:	P602W2-P602W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مدام
     IS_TRANS:	mdAm
        INDEX:	P602W3
      OFFSETS:	6-10
       TOKENS:	P602W3-P602W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[madAm_1]
   UNSPLITVOC:	(madAm)
          POS:	CONJ
          VOC:	madAm
        GLOSS:	since/so long/as long as

 INPUT STRING:	مختبين
     IS_TRANS:	mxtbyn
        INDEX:	P602W4
      OFFSETS:	11-17
       TOKENS:	P602W4-P602W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(mxtbyn)
          POS:	TYPO
          VOC:	mxtbyn
        GLOSS:	nogloss

 INPUT STRING:	وسط
     IS_TRANS:	wsT
        INDEX:	P602W5
      OFFSETS:	18-21
       TOKENS:	P602W5-P602W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wisoT_1]
   UNSPLITVOC:	(wisoT)
          POS:	NOUN
          VOC:	wisoT
        GLOSS:	center/environment/circles/quarters/environments/between/among/in the midst of

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P602W6
      OFFSETS:	22-27
       TOKENS:	P602W6-P602W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(AlnAs)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P602W7
      OFFSETS:	28-29
       TOKENS:	P602W7-P602W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	بيضربة
     IS_TRANS:	byDrbp
        INDEX:	P602W8
      OFFSETS:	30-36
       TOKENS:	P602W8-P602W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(biyiDorabuh)
          POS:	PROG_PART+IV3MS+IV+IVSUFF_DO:3MS
          VOC:	bi+yi+Dorab+uh
        GLOSS:	[present-tense]+he/it+strike/hit/be struck/be hit+it/him

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P602W9
      OFFSETS:	37-39
       TOKENS:	P602W11-P602W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	جوة
     IS_TRANS:	jwp
        INDEX:	P602W10
      OFFSETS:	40-43
       TOKENS:	P602W12-P602W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juw~ap_1]
   UNSPLITVOC:	(juw~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	juw~+ap
        GLOSS:	in side/inside/inside of/interior+[fem.sg.]

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P602W11
      OFFSETS:	44-48
       TOKENS:	P602W13-P602W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	يضرب
     IS_TRANS:	yDrb
        INDEX:	P602W12
      OFFSETS:	49-53
       TOKENS:	P602W14-P602W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(yiDorab)
          POS:	IV3MS+IV
          VOC:	yi+Dorab
        GLOSS:	he/it+strike/hit/be struck/be hit

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P602W13
      OFFSETS:	54-59
       TOKENS:	P602W15-P602W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(Ealiyhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P603W1
      OFFSETS:	0-2
       TOKENS:	P603W1-P603W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P603W2
      OFFSETS:	3-6
       TOKENS:	P603W2-P603W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	بينقل
     IS_TRANS:	bynql
        INDEX:	P603W3
      OFFSETS:	7-12
       TOKENS:	P603W3-P603W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naqal_1]
   UNSPLITVOC:	(biyinoqil)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+noqil
        GLOSS:	[present-tense]+he/it+transfer/transport/transmit/translate/be transferred/be transported/be transmited/be translated

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P603W4
      OFFSETS:	13-15
       TOKENS:	P603W5-P603W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P603W5
      OFFSETS:	16-20
       TOKENS:	P603W6-P603W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	المهم
     IS_TRANS:	Almhm
        INDEX:	P604W1
      OFFSETS:	0-5
       TOKENS:	P604W1-P604W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muhim~_1]
   UNSPLITVOC:	(Almuhim~)
          POS:	DET+ADJ
          VOC:	Al+muhim~
        GLOSS:	the+important/serious

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P604W2
      OFFSETS:	6-8
       TOKENS:	P604W2-P604W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	ناس
     IS_TRANS:	nAs
        INDEX:	P604W3
      OFFSETS:	9-12
       TOKENS:	P604W3-P604W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(nAs)
          POS:	NOUN
          VOC:	nAs
        GLOSS:	people

 INPUT STRING:	مظلومين
     IS_TRANS:	mZlwmyn
        INDEX:	P604W4
      OFFSETS:	13-20
       TOKENS:	P604W4-P604W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maZoluwm_1]
   UNSPLITVOC:	(maZoluwmiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	maZoluwm+iyn
        GLOSS:	oppressed/treated unjustly+[pl.]

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P604W5
      OFFSETS:	21-25
       TOKENS:	P604W5-P604W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	numerous/many/several/much/a lot/very

 INPUT STRING:	ماتو
     IS_TRANS:	mAtw
        INDEX:	P604W6
      OFFSETS:	26-30
       TOKENS:	P604W6-P604W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAtuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	mAt+uwA
        GLOSS:	die/pass away+they

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P605W1
      OFFSETS:	0-2
       TOKENS:	P605W1-P605W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P606W1
      OFFSETS:	0-4
       TOKENS:	P606W1-P606W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course/printing+[acc.indef.]

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P607W1
      OFFSETS:	0-2
       TOKENS:	P607W1-P607W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	ماته
     IS_TRANS:	mAth
        INDEX:	P607W2
      OFFSETS:	3-7
       TOKENS:	P607W2-P607W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAtuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	mAt+uwA
        GLOSS:	die+they

 INPUT STRING:	نتيجه
     IS_TRANS:	ntyjh
        INDEX:	P607W3
      OFFSETS:	8-13
       TOKENS:	P607W3-P607W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[natiyjap_1]
   UNSPLITVOC:	(natiyjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	natiyj+ap
        GLOSS:	result/consequence/results/consequences/as a result (of)+[fem.sg.]

 INPUT STRING:	الضحك
     IS_TRANS:	AlDHk
        INDEX:	P607W4
      OFFSETS:	14-19
       TOKENS:	P607W4-P607W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHok_1]
   UNSPLITVOC:	(AlDiHok)
          POS:	DET+NOUN
          VOC:	Al+DiHok
        GLOSS:	the+laughing

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P607W5
      OFFSETS:	20-25
       TOKENS:	P607W5-P607W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(Ealiyhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	والجهل
     IS_TRANS:	wAljhl
        INDEX:	P607W6
      OFFSETS:	26-32
       TOKENS:	P607W7-P607W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jahol_1]
   UNSPLITVOC:	(wiAljahol)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+jahol
        GLOSS:	and+the+ignorance

 INPUT STRING:	هم
     IS_TRANS:	hm
        INDEX:	P608W1
      OFFSETS:	0-2
       TOKENS:	P608W1-P608W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they [masc.pl]/they

 INPUT STRING:	عملة
     IS_TRANS:	Emlp
        INDEX:	P608W2
      OFFSETS:	3-7
       TOKENS:	P608W2-P608W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(EamaluwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	Eamal+uwA
        GLOSS:	do+they

 INPUT STRING:	دروع
     IS_TRANS:	drwE
        INDEX:	P608W3
      OFFSETS:	8-12
       TOKENS:	P608W3-P608W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dirE_1]
   UNSPLITVOC:	(duruwE)
          POS:	NOUN
          VOC:	duruwE
        GLOSS:	protection

 INPUT STRING:	بشرية
     IS_TRANS:	b$ryp
        INDEX:	P608W4
      OFFSETS:	13-18
       TOKENS:	P608W4-P608W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ba$ariy_1]
   UNSPLITVOC:	(ba$ariy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	ba$ariy~+ap
        GLOSS:	human+[fem.sg.]

 INPUT STRING:	للاخوان
     IS_TRANS:	llAxwAn
        INDEX:	P608W5
      OFFSETS:	19-26
       TOKENS:	P608W5-P608W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AixowAn_1]
   UNSPLITVOC:	(lilAixowAn)
          POS:	PREP+DET+NOUN_PROP
          VOC:	li+Al+AixowAn
        GLOSS:	for/to+the+Ikhwan

 INPUT STRING:	المجرمين
     IS_TRANS:	Almjrmyn
        INDEX:	P608W6
      OFFSETS:	27-35
       TOKENS:	P608W7-P608W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mujorim_1]
   UNSPLITVOC:	(Almujorimiyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+mujorim+iyn
        GLOSS:	the+criminal+[pl.]

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P609W1
      OFFSETS:	0-4
       TOKENS:	P609W1-P609W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	بيتظهرة
     IS_TRANS:	bytZhrp
        INDEX:	P609W2
      OFFSETS:	5-12
       TOKENS:	P609W2-P609W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(bytZhrp)
          POS:	TYPO
          VOC:	bytZhrp
        GLOSS:	nogloss

 INPUT STRING:	بسلاح
     IS_TRANS:	bslAH
        INDEX:	P609W3
      OFFSETS:	13-18
       TOKENS:	P609W3-P609W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[silAH_1]
   UNSPLITVOC:	(bisilAH)
          POS:	PREP+NOUN
          VOC:	bi+silAH
        GLOSS:	with/by+weapon/weapons/(military) service branch

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P610W1
      OFFSETS:	0-1
       TOKENS:	P610W1-P610W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	بينزله
     IS_TRANS:	bynzlh
        INDEX:	P610W2
      OFFSETS:	2-8
       TOKENS:	P610W2-P610W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nizil_1]
   UNSPLITVOC:	(biyinoziluh)
          POS:	PROG_PART+IV3MS+IV+IVSUFF_DO:3MS
          VOC:	bi+yi+nozil+uh
        GLOSS:	[present-tense]+he/it+descend/come/desend/stay+it/him

 INPUT STRING:	يحرقة
     IS_TRANS:	yHrqp
        INDEX:	P610W3
      OFFSETS:	9-14
       TOKENS:	P610W5-P610W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Haraq_1]
   UNSPLITVOC:	(yiHoraquwA)
          POS:	IV3MS+IV+IVSUFF_DO:3MS
          VOC:	yi+Horaq+uwA
        GLOSS:	he/it+burn/hurt/rub/grind+it/him

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P610W4
      OFFSETS:	15-18
       TOKENS:	P610W7-P610W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	ويموته
     IS_TRANS:	wymwth
        INDEX:	P611W1
      OFFSETS:	0-6
       TOKENS:	P611W1-P611W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wymwth)
          POS:	NO_FUNC
          VOC:	wymwth
        GLOSS:	nogloss

 INPUT STRING:	الابرياء
     IS_TRANS:	AlAbryA'
        INDEX:	P611W2
      OFFSETS:	7-15
       TOKENS:	P611W2-P611W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bariy'_1]
   UNSPLITVOC:	(Al>aboriyA')
          POS:	DET+NOUN
          VOC:	Al+>aboriyA'
        GLOSS:	the+innocent/exempt

 INPUT STRING:	منهم
     IS_TRANS:	mnhm
        INDEX:	P612W1
      OFFSETS:	0-4
       TOKENS:	P612W1-P612W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhum)
