 INPUT STRING:	صباح
     IS_TRANS:	!
        INDEX:	P18W9
      OFFSETS:	26-27
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P18W10
      OFFSETS:	27-28
       TOKENS:	P18W11-P18W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P18W11
      OFFSETS:	28-29
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P18W12
      OFFSETS:	29-30
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P18W13
      OFFSETS:	30-31
       TOKENS:	P18W14-P18W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P18W14
      OFFSETS:	31-32
       TOKENS:	P18W15-P18W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	وسبع
     IS_TRANS:	wsbE
        INDEX:	P19W1
      OFFSETS:	0-4
       TOKENS:	P19W1-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabaE_1]
   UNSPLITVOC:	(wisabaE)
          POS:	CONJ+NOUN_NUM
          VOC:	wi+sabaE
        GLOSS:	and+seven

 INPUT STRING:	صنايع
     IS_TRANS:	SnAyE
        INDEX:	P19W2
      OFFSETS:	5-10
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[SanoEap_1]
   UNSPLITVOC:	(SanAyiE)
          POS:	NOUN
          VOC:	SanAyiE
        GLOSS:	jobs

 INPUT STRING:	والبخت
     IS_TRANS:	wAlbxt
        INDEX:	P19W3
      OFFSETS:	11-17
       TOKENS:	P19W4-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baxot_1]
   UNSPLITVOC:	(wiAlbaxot)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+baxot
        GLOSS:	and+the+luck/fortune

 INPUT STRING:	ضايع
     IS_TRANS:	DAyE
        INDEX:	P19W4
      OFFSETS:	18-22
       TOKENS:	P19W6-P19W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DAyiE_1]
   UNSPLITVOC:	(DAyiE)
          POS:	ADJ
          VOC:	DAyiE
        GLOSS:	be lost

 INPUT STRING:	سيبك
     IS_TRANS:	sybk
        INDEX:	P20W1
      OFFSETS:	0-4
       TOKENS:	P20W1-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sAb_1]
   UNSPLITVOC:	(siybak)
          POS:	CV+CVSUFF_SUBJ:2MS+CVSUFF_DO:2MS
          VOC:	siyb+(null)+ak
        GLOSS:	forget about it + you+you

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P20W2
      OFFSETS:	5-8
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]/you/masculine

 INPUT STRING:	مفيش
     IS_TRANS:	mfy$
        INDEX:	P20W3
      OFFSETS:	9-13
       TOKENS:	P20W4-P20W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA_9]
   UNSPLITVOC:	(mafiy$)
          POS:	VERB+PREP+PRON_3MS+NEG_PART
          VOC:	mA+fiy+uh+$
        GLOSS:	not+there is+it/him+not

 INPUT STRING:	أحسن
     IS_TRANS:	>Hsn
        INDEX:	P20W4
      OFFSETS:	14-18
       TOKENS:	P20W8-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHosan_1]
   UNSPLITVOC:	(>aHosan)
          POS:	ADJ_COMP
          VOC:	>aHosan
        GLOSS:	better/best

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P20W5
      OFFSETS:	19-21
       TOKENS:	P20W9-P20W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الستر
     IS_TRANS:	Alstr
        INDEX:	P20W6
      OFFSETS:	22-27
       TOKENS:	P20W10-P20W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sator_1]
   UNSPLITVOC:	(Alsator)
          POS:	DET+NOUN
          VOC:	Al+sator
        GLOSS:	the+cover/shield/protection

 INPUT STRING:	والصحه
     IS_TRANS:	wAlSHh
        INDEX:	P20W7
      OFFSETS:	28-34
       TOKENS:	P20W11-P20W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SiH~ap_1]
   UNSPLITVOC:	(wiAlSiH~ap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+SiH~+ap
        GLOSS:	and+the+health/authenticity/truth/correctness+[fem.sg.]

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P21W1
      OFFSETS:	0-4
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	ADV+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course/printing/routine/custom/habit/tradition+[acc.indef.]

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P21W2
      OFFSETS:	5-9
       TOKENS:	P21W2-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	يديمها
     IS_TRANS:	ydymhA
        INDEX:	P21W3
      OFFSETS:	10-16
       TOKENS:	P21W4-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AdAm_1]
   UNSPLITVOC:	(yidiymahA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+diym+hA
        GLOSS:	he/it+perpetuate+it/them/her

 INPUT STRING:	علينا
     IS_TRANS:	ElynA
        INDEX:	P21W4
      OFFSETS:	17-22
       TOKENS:	P21W6-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EaliynA)
          POS:	PREP+PRON_1P
          VOC:	EalaY+nA
        GLOSS:	on/above+us

 INPUT STRING:	نرجع
     IS_TRANS:	nrjE
        INDEX:	P22W1
      OFFSETS:	0-4
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rijiE_1]
   UNSPLITVOC:	(nirojaE)
          POS:	IV1P+IV
          VOC:	ni+rojaE
        GLOSS:	we+come back/go back/return back/return

 INPUT STRING:	لموضوع
     IS_TRANS:	lmwDwE
        INDEX:	P22W2
      OFFSETS:	5-11
       TOKENS:	P22W2-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(limawDuwE)
          POS:	PREP+NOUN
          VOC:	li+mawDuwE
        GLOSS:	for/to+subject/theme/issue/subjects/themes/issues

 INPUT STRING:	الإجازة
     IS_TRANS:	Al<jAzp
        INDEX:	P22W3
      OFFSETS:	12-19
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ajAzap_1]
   UNSPLITVOC:	(AlAjAzap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+AjAz+ap
        GLOSS:	the+furlough/permit/holiday/leave/certificate/degree/forgiveness/pardon+[fem.sg.]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P23W1
      OFFSETS:	0-2
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	شا
     IS_TRANS:	$A
        INDEX:	P23W2
      OFFSETS:	3-5
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	($A)
          POS:	TYPO
          VOC:	$A
        GLOSS:	nogloss

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P23W3
      OFFSETS:	6-10
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	السنه
     IS_TRANS:	Alsnh
        INDEX:	P23W4
      OFFSETS:	11-16
       TOKENS:	P23W4-P23W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(Alsanap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+san+ap
        GLOSS:	the+year/years+[fem.sg.]

 INPUT STRING:	الجايه
     IS_TRANS:	AljAyh
        INDEX:	P23W5
      OFFSETS:	17-23
       TOKENS:	P23W5-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAy~_1]
   UNSPLITVOC:	(AljAy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+jAy~+ap
        GLOSS:	the+coming+[fem.sg.]

 INPUT STRING:	تعرفوا
     IS_TRANS:	tErfwA
        INDEX:	P23W6
      OFFSETS:	24-30
       TOKENS:	P23W6-P23W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(tiEorafuwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+Eoraf+uwA
        GLOSS:	you+know+[pl.]

 INPUT STRING:	تظبطوها
     IS_TRANS:	tZbTwhA
        INDEX:	P23W7
      OFFSETS:	31-38
       TOKENS:	P23W7-P23W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Zab~aT_1]
   UNSPLITVOC:	(tiZab~aTuwhA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:3FS
          VOC:	ti+Zab~aT+uwA+hA
        GLOSS:	you+organize+[pl.]+it/her/them

 INPUT STRING:	كويس
     IS_TRANS:	kwys
        INDEX:	P23W8
      OFFSETS:	39-43
       TOKENS:	P23W9-P23W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kuway~is_1]
   UNSPLITVOC:	(kuway~is)
          POS:	ADJ
          VOC:	kuway~is
        GLOSS:	beautiful/nice/fine (arts)/brilliant/pleasant/shining with light/pretty/attractive

 INPUT STRING:	خصوصا
     IS_TRANS:	xSwSA
        INDEX:	P23W9
      OFFSETS:	44-49
       TOKENS:	P23W10-P23W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xuSuwS_1]
   UNSPLITVOC:	(xuSuwSAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	xuSuwS+AF
        GLOSS:	matter/issue/regard/respect/especially/in particular+[acc.indef.]

 INPUT STRING:	انهم
     IS_TRANS:	Anhm
        INDEX:	P23W10
      OFFSETS:	50-54
       TOKENS:	P23W11-P23W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uhum)
          POS:	SUB_CONJ+PRON_3P
          VOC:	<in~+hum
        GLOSS:	that+they

 INPUT STRING:	مسليين
     IS_TRANS:	mslyyn
        INDEX:	P23W11
      OFFSETS:	55-61
       TOKENS:	P23W13-P23W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[musal~iy_1]
   UNSPLITVOC:	(musal~iy~iyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	musal~iy~+iyn
        GLOSS:	entertaining/comforting+[pl.]

 INPUT STRING:	خالصوالواحد
     IS_TRANS:	xAlSwAlwAHd
        INDEX:	P23W12
      OFFSETS:	62-73
       TOKENS:	P23W14-P23W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(xAlSwAlwAHd)
          POS:	ADJ+CONJ+DET+NOUN_NUM
          VOC:	xAliS+wi+Al+wAHid
        GLOSS:	pure/clear+and+the + one

 INPUT STRING:	فعلا
     IS_TRANS:	fElA
        INDEX:	P23W13
      OFFSETS:	74-78
       TOKENS:	P23W17-P23W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiEol_1]
   UNSPLITVOC:	(fiEolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	fiEol+AF
        GLOSS:	doing/act/action/actually/in effect/(actually/in effect)/acts+[acc.indef.]

 INPUT STRING:	بينبسط
     IS_TRANS:	bynbsT
        INDEX:	P23W14
      OFFSETS:	79-85
       TOKENS:	P23W18-P23W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[AinobasaT_2]
   UNSPLITVOC:	(biyinobisiT)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+nobisiT
        GLOSS:	[present-tense]+he/it+be happy

 INPUT STRING:	معاهم
     IS_TRANS:	mEAhm
        INDEX:	P23W15
      OFFSETS:	86-91
       TOKENS:	P23W20-P23W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	maEa+hum
        GLOSS:	with+their

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P24W1
      OFFSETS:	0-3
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]/you/masculine

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P24W2
      OFFSETS:	4-8
       TOKENS:	P24W2-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ.VN
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P24W3
      OFFSETS:	9-11
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	ميريلاند
     IS_TRANS:	myrylAnd
        INDEX:	P24W4
      OFFSETS:	12-20
       TOKENS:	P24W4-P24W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miyriylAnod_1]
   UNSPLITVOC:	(miyriylAnod)
          POS:	NOUN_PROP
          VOC:	miyriylAnod
        GLOSS:	Merland

 INPUT STRING:	مشهورة
     IS_TRANS:	m$hwrp
        INDEX:	P24W5
      OFFSETS:	21-27
       TOKENS:	P24W5-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma$ohuwr_1]
   UNSPLITVOC:	(ma$ohuwrap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	ma$ohuwr+ap
        GLOSS:	famous/well-known+[fem.sg.]

 INPUT STRING:	بالكابوريا
     IS_TRANS:	bAlkAbwryA
        INDEX:	P24W6
      OFFSETS:	28-38
       TOKENS:	P24W6-P24W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAbuwryAyap_1]
   UNSPLITVOC:	(biAlkAbuwryA)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+kAbuwryA
        GLOSS:	with/by+the+kind of fish

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P25W1
      OFFSETS:	0-2
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	حتة
     IS_TRANS:	Htp
        INDEX:	P25W2
      OFFSETS:	3-6
       TOKENS:	P25W2-P25W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hit~ap_1]
   UNSPLITVOC:	(Hit~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hit~+ap
        GLOSS:	morsel/piece/morsels/pieces+[fem.sg.]

 INPUT STRING:	تروحها
     IS_TRANS:	trwHhA
        INDEX:	P25W3
      OFFSETS:	7-13
       TOKENS:	P25W3-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[rAH_2]
   UNSPLITVOC:	(tiruwHhA)
          POS:	IV2MS+IV+IVSUFF_DO:3FS
          VOC:	ti+ruwH+hA
        GLOSS:	you+begin/go+it/them/her

 INPUT STRING:	تلاقى
     IS_TRANS:	tlAqY
        INDEX:	P25W4
      OFFSETS:	14-19
       TOKENS:	P25W5-P25W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAqaY_1]
   UNSPLITVOC:	(tilAqiy)
          POS:	IV2MS+IV
          VOC:	ti+lAqiy
        GLOSS:	you+meet/encounter/be met/be encountered

 INPUT STRING:	كابوريا
     IS_TRANS:	kAbwryA
        INDEX:	P25W5
      OFFSETS:	20-27
       TOKENS:	P25W6-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAbuwryAyap_1]
   UNSPLITVOC:	(kAbuwryA)
          POS:	NOUN
          VOC:	kAbuwryA
        GLOSS:	kind of fish

 INPUT STRING:	ايوه
     IS_TRANS:	Aywh
        INDEX:	P26W1
      OFFSETS:	0-4
       TOKENS:	P26W1-P26W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowah)
          POS:	INTERJ
          VOC:	>ayowah
        GLOSS:	yes

 INPUT STRING:	أحسن
     IS_TRANS:	>Hsn
        INDEX:	P26W2
      OFFSETS:	5-9
       TOKENS:	P26W2-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHosan_1]
   UNSPLITVOC:	(>aHosan)
          POS:	ADJ_COMP
          VOC:	>aHosan
        GLOSS:	better/best

 INPUT STRING:	ياتري
     IS_TRANS:	yAtry
        INDEX:	P27W1
      OFFSETS:	0-5
       TOKENS:	P27W1-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(yAtry)
          POS:	VOC_PART+INTERJ
          VOC:	yA+taraY
        GLOSS:	O/oh+wonder

 INPUT STRING:	انت
     IS_TRANS:	Ant
        INDEX:	P27W2
      OFFSETS:	6-9
       TOKENS:	P27W3-P27W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]/you/masculine

 INPUT STRING:	بأحدها
     IS_TRANS:	b>HdhA
        INDEX:	P27W3
      OFFSETS:	10-16
       TOKENS:	P27W4-P27W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(b>HdhA)
          POS:	PROG_PART+TYPO+PRON_3FS
          VOC:	bi+>Hd+hA
        GLOSS:	[present-tense]+nogloss+her/it

 INPUT STRING:	بتحبها
     IS_TRANS:	btHbhA
        INDEX:	P27W4
      OFFSETS:	17-23
       TOKENS:	P27W7-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(bitoHib~ahA)
          POS:	PROG_PART+IV2MS+IV+IVSUFF_DO:3FS
          VOC:	bi+ti+Hib~+hA
        GLOSS:	[present-tense]+you+love/like/want+it/them/her

 INPUT STRING:	قصدك
     IS_TRANS:	qSdk
        INDEX:	P28W1
      OFFSETS:	0-4
       TOKENS:	P28W1-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaSod_1]
   UNSPLITVOC:	(qaSodak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	qaSod+ak
        GLOSS:	intent/purpose/goal/intentionally+your

 INPUT STRING:	بأحب
     IS_TRANS:	b>Hb
        INDEX:	P28W2
      OFFSETS:	5-9
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(bAaHib~)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+Hib~
        GLOSS:	[present-tense]+I+love/like/want

 INPUT STRING:	الكابوريا
     IS_TRANS:	AlkAbwryA
        INDEX:	P28W3
      OFFSETS:	10-19
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAbuwryAyap_1]
   UNSPLITVOC:	(AlkAbuwryA)
          POS:	DET+NOUN
          VOC:	Al+kAbuwryA
        GLOSS:	the+kind of fish

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W4
      OFFSETS:	19-20
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	ايوه
     IS_TRANS:	Aywh
        INDEX:	P29W1
      OFFSETS:	0-4
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowah)
          POS:	INTERJ
          VOC:	>ayowah
        GLOSS:	yes

 INPUT STRING:	آمال
     IS_TRANS:	|mAl
        INDEX:	P29W2
      OFFSETS:	5-9
       TOKENS:	P29W2-P29W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>um~Al_1]
   UNSPLITVOC:	(>um~Al)
          POS:	ADV
          VOC:	>um~Al
        GLOSS:	so why

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P29W3
      OFFSETS:	10-12
       TOKENS:	P29W3-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[yA_3]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	اسد
