 INPUT STRING:	دودو
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+quwl
        GLOSS:	[present-tense]+it/they/she+said/say/be said/(for example)

 INPUT STRING:	إنه
     IS_TRANS:	<nh
        INDEX:	P36W7
      OFFSETS:	27-30
       TOKENS:	P36W8-P36W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	أحسن
     IS_TRANS:	>Hsn
        INDEX:	P36W8
      OFFSETS:	31-35
       TOKENS:	P36W10-P36W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHosan_1]
   UNSPLITVOC:	(>aHosan)
          POS:	ADJ_COMP
          VOC:	>aHosan
        GLOSS:	better/best

 INPUT STRING:	لبيبي
     IS_TRANS:	lbyby
        INDEX:	P36W9
      OFFSETS:	36-41
       TOKENS:	P36W11-P36W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[biybiy_1]
   UNSPLITVOC:	(libiybiy)
          POS:	PREP+NOUN
          VOC:	li+biybiy
        GLOSS:	for/to+baby

 INPUT STRING:	وليكس
     IS_TRANS:	wlyks
        INDEX:	P36W10
      OFFSETS:	42-47
       TOKENS:	P36W13-P36W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wlyks)
          POS:	TYPO
          VOC:	wlyks
        GLOSS:	nogloss

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P37W1
      OFFSETS:	0-3
       TOKENS:	P37W1-P37W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P37W2
      OFFSETS:	4-7
       TOKENS:	P37W2-P37W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	أخذتها
     IS_TRANS:	>x*thA
        INDEX:	P37W3
      OFFSETS:	8-14
       TOKENS:	P37W3-P37W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>axa*_1]
   UNSPLITVOC:	(>axa*tahA)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:3FS
          VOC:	>axa*+t+hA
        GLOSS:	take/begin/be taken+I+it/them/her

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P37W4
      OFFSETS:	15-17
       TOKENS:	P37W5-P37W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	قصيرها
     IS_TRANS:	qSyrhA
        INDEX:	P37W5
      OFFSETS:	18-24
       TOKENS:	P37W6-P37W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qaSiyr_1]
   UNSPLITVOC:	(qaSiyrhA)
          POS:	ADJ+POSS_PRON_3FS
          VOC:	qaSiyr+hA
        GLOSS:	short/small+its/their/her

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P37W6
      OFFSETS:	25-28
       TOKENS:	P37W8-P37W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	وعشأن
     IS_TRANS:	wE$>n
        INDEX:	P37W7
      OFFSETS:	29-34
       TOKENS:	P37W9-P37W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wE$>n)
          POS:	TYPO
          VOC:	wE$>n
        GLOSS:	nogloss

 INPUT STRING:	الدكتور
     IS_TRANS:	Aldktwr
        INDEX:	P37W8
      OFFSETS:	35-42
       TOKENS:	P37W10-P37W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dukotuwr_1]
   UNSPLITVOC:	(Aldukotuwr)
          POS:	DET+NOUN
          VOC:	Al+dukotuwr
        GLOSS:	the+doctor

 INPUT STRING:	مسافر
     IS_TRANS:	msAfr
        INDEX:	P37W9
      OFFSETS:	43-48
       TOKENS:	P37W11-P37W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misAfir_1]
   UNSPLITVOC:	(misAfir)
          POS:	ADJ
          VOC:	misAfir
        GLOSS:	traveler/passenger/traveling

 INPUT STRING:	فانا
     IS_TRANS:	fAnA
        INDEX:	P38W1
      OFFSETS:	0-4
       TOKENS:	P38W1-P38W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(faAnA)
          POS:	CONJ+PRON_1S
          VOC:	fa+AnA
        GLOSS:	so/and+I/me

 INPUT STRING:	محبتش
     IS_TRANS:	mHbt$
        INDEX:	P38W2
      OFFSETS:	5-10
       TOKENS:	P38W3-P38W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(mA_Hab~it$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:3FS+NEG_PART
          VOC:	mA+Hab~+it+$
        GLOSS:	not+love/like/want+it/they/she+not

 INPUT STRING:	اروح
     IS_TRANS:	ArwH
        INDEX:	P38W3
      OFFSETS:	11-15
       TOKENS:	P38W6-P38W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(AaruwH)
          POS:	IV1S+IV
          VOC:	Aa+ruwH
        GLOSS:	I+begin/go

 INPUT STRING:	لدكتور
     IS_TRANS:	ldktwr
        INDEX:	P38W4
      OFFSETS:	16-22
       TOKENS:	P38W7-P38W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dukotuwr_1]
   UNSPLITVOC:	(lidukotuwr)
          POS:	PREP+NOUN
          VOC:	li+dukotuwr
        GLOSS:	for/to+doctor

 INPUT STRING:	تاني
     IS_TRANS:	tAny
        INDEX:	P38W5
      OFFSETS:	23-27
       TOKENS:	P38W9-P38W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAniy_1]
   UNSPLITVOC:	(tAniy)
          POS:	ADJ
          VOC:	tAniy
        GLOSS:	second/next/II/secondly/thani/other/another/the last

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P39W1
      OFFSETS:	0-5
       TOKENS:	P39W1-P39W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by+Allah/God

 INPUT STRING:	سيباها
     IS_TRANS:	sybAhA
        INDEX:	P39W2
      OFFSETS:	6-12
       TOKENS:	P39W3-P39W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sAyib_1]
   UNSPLITVOC:	(sayobAhA)
          POS:	ADJ+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	sayob+ap+hA
        GLOSS:	leaving+[fem.sg.]+her/its/their

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P39W3
      OFFSETS:	13-16
       TOKENS:	P39W5-P39W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P39W4
      OFFSETS:	17-21
       TOKENS:	P39W6-P39W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P40W1
      OFFSETS:	0-2
       TOKENS:	P40W1-P40W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	بافكر
     IS_TRANS:	bAfkr
        INDEX:	P40W2
      OFFSETS:	3-8
       TOKENS:	P40W2-P40W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fak~ar_1]
   UNSPLITVOC:	(bAafak~ar)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+fak~ar
        GLOSS:	[present-tense]+I+think/consider/ponder

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P40W3
      OFFSETS:	9-12
       TOKENS:	P40W4-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P40W4
      OFFSETS:	13-15
       TOKENS:	P40W5-P40W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الطبيعي
     IS_TRANS:	AlTbyEy
        INDEX:	P40W5
      OFFSETS:	16-23
       TOKENS:	P40W6-P40W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TabiyEiy_1]
   UNSPLITVOC:	(AlTabiyEiy)
          POS:	DET+ADJ
          VOC:	Al+TabiyEiy
        GLOSS:	the+natural/normal

 INPUT STRING:	آمين
     IS_TRANS:	|myn
        INDEX:	P41W1
      OFFSETS:	0-4
       TOKENS:	P41W1-P41W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|amiyn_1]
   UNSPLITVOC:	(|amiyn)
          POS:	VERB
          VOC:	|amiyn
        GLOSS:	amen!/respond/answer

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P42W1
      OFFSETS:	0-2
       TOKENS:	P42W1-P42W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	بيقولو
     IS_TRANS:	byqwlw
        INDEX:	P42W2
      OFFSETS:	3-9
       TOKENS:	P42W2-P42W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(biyiquwluwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+quwl+uwA
        GLOSS:	[present-tense]+they+said/say/be said/(for example)+[pl.]

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P42W3
      OFFSETS:	10-12
       TOKENS:	P42W4-P42W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+me

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P42W4
      OFFSETS:	13-16
       TOKENS:	P42W6-P42W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P43W1
      OFFSETS:	0-2
       TOKENS:	P43W1-P43W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	قولتيلي
     IS_TRANS:	qwltyly
        INDEX:	P43W2
      OFFSETS:	3-10
       TOKENS:	P43W2-P43W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(quwltiy_liy)
          POS:	PV+PVSUFF_SUBJ:2FS+PREP+PRON_1S
          VOC:	quwl+tiy+li+iy
        GLOSS:	said/say/be said/(for example)+you+to/for+I/me

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P44W1
      OFFSETS:	0-2
       TOKENS:	P44W1-P44W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P44W2
      OFFSETS:	3-5
       TOKENS:	P44W2-P44W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	اكيد
     IS_TRANS:	Akyd
        INDEX:	P45W1
      OFFSETS:	0-4
       TOKENS:	P45W1-P45W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akiyd_1]
   UNSPLITVOC:	(>akiyd)
          POS:	ADJ
          VOC:	>akiyd
        GLOSS:	certain/definite/certainly/surely/definitely

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P45W2
      OFFSETS:	5-7
       TOKENS:	P45W2-P45W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P45W3
      OFFSETS:	8-10
       TOKENS:	P45W3-P45W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	فكرني
     IS_TRANS:	fkrny
        INDEX:	P45W4
      OFFSETS:	11-16
       TOKENS:	P45W4-P45W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fak~ar_1]
   UNSPLITVOC:	(fak~arniy)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:1S
          VOC:	fak~ar+(null)+niy
        GLOSS:	think/consider/ponder+he/it+me

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P46W1
      OFFSETS:	0-1
       TOKENS:	P46W1-P46W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هانت
     IS_TRANS:	hAnt
        INDEX:	P47W1
      OFFSETS:	0-4
       TOKENS:	P47W1-P47W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hAn_1]
   UNSPLITVOC:	(hAnit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	hAn+it
        GLOSS:	be insignificant/be contemptible+it/they/she

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P47W2
      OFFSETS:	5-7
       TOKENS:	P47W2-P47W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	أمنية
     IS_TRANS:	>mnyp
        INDEX:	P47W3
      OFFSETS:	8-13
       TOKENS:	P47W3-P47W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>umoniy~ap_1]
   UNSPLITVOC:	(>umoniy~ap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	>umoniy~+ap
        GLOSS:	Omnia+[fem.sg.]

 INPUT STRING:	شدي
     IS_TRANS:	$dy
        INDEX:	P48W1
      OFFSETS:	0-3
       TOKENS:	P48W1-P48W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ad~_1]
   UNSPLITVOC:	($id~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	$id~+iy
        GLOSS:	make tight/make strong+you

 INPUT STRING:	حيلك
     IS_TRANS:	Hylk
        INDEX:	P48W2
      OFFSETS:	4-8
       TOKENS:	P48W2-P48W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Hiyl_1]
   UNSPLITVOC:	(Hiylik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	Hiyl+ik
        GLOSS:	strength/force+your

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P48W3
      OFFSETS:	9-10
       TOKENS:	P48W4-P48W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	اجمدي
     IS_TRANS:	Ajmdy
        INDEX:	P48W4
      OFFSETS:	11-16
       TOKENS:	P48W5-P48W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jamad_1]
   UNSPLITVOC:	(Aijomadiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	Aijomad+iy
        GLOSS:	be strong+you

 INPUT STRING:	وانشالله
     IS_TRANS:	wAn$Allh
        INDEX:	P49W1
      OFFSETS:	0-8
       TOKENS:	P49W1-P49W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wAn$Allh)
          POS:	NO_FUNC
          VOC:	wAn$Allh
        GLOSS:	nogloss

 INPUT STRING:	تعدي
     IS_TRANS:	tEdy
        INDEX:	P49W2
      OFFSETS:	9-13
       TOKENS:	P49W2-P49W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ead~aY_1]
   UNSPLITVOC:	(tiEad~iy)
          POS:	IV3FS+IV
          VOC:	ti+Ead~iy
        GLOSS:	it/they/she+traverse/cross/be traversed/be crossed

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P49W3
      OFFSETS:	14-17
       TOKENS:	P49W3-P49W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	خير
     IS_TRANS:	xyr
        INDEX:	P49W4
      OFFSETS:	18-21
       TOKENS:	P49W4-P49W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xiyr_1]
   UNSPLITVOC:	(xiyr)
          POS:	NOUN
          VOC:	xiyr
        GLOSS:	good

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P50W1
      OFFSETS:	0-2
       TOKENS:	P50W1-P50W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	متنسيش
     IS_TRANS:	mtnsy$
        INDEX:	P50W2
      OFFSETS:	3-9
       TOKENS:	P50W2-P50W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisiy_1]
   UNSPLITVOC:	(mA_tinosiy$)
          POS:	NEG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS+NEG_PART
          VOC:	mA+ti+nos+iy+$
        GLOSS:	not+you+forget/forgot+you+not

 INPUT STRING:	تدعي
     IS_TRANS:	tdEy
        INDEX:	P50W3
      OFFSETS:	10-14
       TOKENS:	P50W5-P50W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEA_1]
   UNSPLITVOC:	(tidoEiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+doE+iy
        GLOSS:	you+call/invite/be called/be invited+you

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P50W4
      OFFSETS:	15-17
       TOKENS:	P50W6-P50W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+me

 INPUT STRING:	وانت
     IS_TRANS:	wAnt
        INDEX:	P50W5
      OFFSETS:	18-22
       TOKENS:	P50W8-P50W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(wiAinoti)
          POS:	CONJ+PRON_2MS
          VOC:	wi+Ainoti
        GLOSS:	and+you [fem.sg.]/you/feminine

 INPUT STRING:	بتولدي
     IS_TRANS:	btwldy
        INDEX:	P50W6
      OFFSETS:	23-29
       TOKENS:	P50W10-P50W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wilid_1]
   UNSPLITVOC:	(bitiwolidiy)
          POS:	PROG_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	bi+ti+wolid+iy
        GLOSS:	[present-tense]+you+give birth to+you

 INPUT STRING:	انشالله
     IS_TRANS:	An$Allh
        INDEX:	P51W1
      OFFSETS:	0-7
       TOKENS:	P51W1-P51W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(An$Allh)
          POS:	NO_FUNC
          VOC:	An$Allh
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P51W2
      OFFSETS:	8-9
       TOKENS:	P51W2-P51W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	عمار
     IS_TRANS:	EmAr
        INDEX:	P52W1
      OFFSETS:	0-4
       TOKENS:	P52W1-P52W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eam~Ar_1]
   UNSPLITVOC:	(Eam~Ar)
          POS:	NOUN_PROP
          VOC:	Eam~Ar
        GLOSS:	Ammar

 INPUT STRING:	عامل
     IS_TRANS:	EAml
        INDEX:	P52W2
      OFFSETS:	5-9
       TOKENS:	P52W2-P52W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAmil_1]
   UNSPLITVOC:	(EAmil)
          POS:	ADJ
          VOC:	EAmil
        GLOSS:	active/operating/working

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P52W3
      OFFSETS:	10-13
       TOKENS:	P52W3-P52W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P52W4
      OFFSETS:	13-14
       TOKENS:	P52W4-P52W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	الحمد
     IS_TRANS:	AlHmd
        INDEX:	P53W1
      OFFSETS:	0-5
